,rating,testimony,itemId,userId
2875,2.0,"I purchase 2 on Super Bowl Sunday for my 5 & 7 year old birthday. It was the perfect gift, because the 2 love their gift. The tablets was for a girl and a boy, so I purchase a pink & a blue. The tablet is very child proof.",2,517
2746,2.0,i have had not issues with my purchase. i found a great cover for it on line on amazon and use it every night. thank you for your service.,5,2977
2719,2.0,This tablet has many educational games for a preschooler.,7,782
3215,2.0,I love my original Kindle Fire but the size and features on the latest Kindle are a plus,4,2009
1651,1.0,We love this table for our 5 y.o. It gives him the sense of independence he wants and me the sense of calmness knowing I can control what he gets on and how long he can spend in screen time!,2,223
2170,2.0,Wanted a tablet that would fit in my purse. Very easy to use. Would buy again.,8,2480
2025,2.0,"I love that you can read books as well as play games with this tablet. I bought 2 of them for my little boy and girl. We just charge them up and let them play with them in the car on road trips. They are quite!!! The only thing is, I wish they would have a section of games that can be played without wifi. Some of the apps need wifi to run and some do not. Overall though, I love this tablet!",7,1980
4916,2.0,"Got it for the kids and they love it. I am also a prime member as well there are so many great things for members, movies, apps, games and shows that are free. If you are looking for a simple tablet to help occupy some free time look into one.",19,2046
1985,2.0,"When you can get this thing on sale it's an amazing deal. Have all of your Amazon features right in your face. Books, Manga, Gaming, Amazon. It's easy to hold, has amazing battery life and has a pretty decent screen. Sure the Galaxy tablets have better specs, but it's the price and features you get from Amazon that make this device amazing!",15,3338
3751,1.0,"I think I downloaded 6 new apps. I wait to surf the web. This thing is so slow to respond. My old refurbished iPad is better. I really only bought it to stream Hulu and Netflix. I'm not excited about lighting up the home screen to find advertisements every day, but I guess you get what you pay for. I wanted inexpensive, I got it! Don't buy this if you are used to using quick responding electronics.",20,2788
3712,1.0,I am very pleased with my purchase the tablet is a great project is there a product is very versatile,20,683
1747,2.0,Very satisfied with this purchase my grandson loved it,2,1938
2332,2.0,I got this because it is almost impossible to break,2,1005
4973,1.0,Got this for my grandson 7 yrs old - perfect size.,19,3640
3427,2.0,I have had a few kindle's in the past so this was nothing new for me but what I loved about this one is that the screen is big so when I am reading a book it's a lot easier than when I had the first kindle screen. I mostly use it just for the reading but being able to navigate the internet on it is great for when I want to look something up about the book real quick or if you want to search reviews on a book before purchasing. I love it!,20,2845
1974,2.0,"Ok so when i got this tablet i was not expecting to much from it but now that i have used it...its AMAZING. PROS.their is no lag at all when play high graphic games, pretty easy to use, very fast speedCONS. in my opinion their is only 2 things that drive me insane the screen feels like plastic very uncomfortable and the camera is not the best but it is good for everyday life photos.OVERALL GET THIS TABLET BETTER Deal then the galaxy tab s2",8,2609
3903,2.0,Much better screen resolution than my 7 inch fire.,20,1718
4881,1.0,It's great to some extent but I was expecting more. It's unfortunate that it does not work with lots of apps. Perhaps I'm not using them correctly. I'm still learning.,13,2073
1575,2.0,"For the money I highly recommended it. It is great when linked to Netflix, Disney Movies, etc",8,3303
2732,2.0,I am pleasantly surprised at how well this works. I bought the e reader and it didn't work so I was nervous buying this kindle. But it works great and my son loves it!,8,1644
1618,2.0,I love this tablet. I got one for each one of the kids all different ages and they all love it.,2,1492
3773,2.0,Up and coming new technology helps everyone to enjoy life more greatly,20,337
4197,1.0,"My 6 yr old daughter got this tablet from Santa for Christmas. So far she loves it, a little too much perhaps.. I only use it to manage her account/permissions and so far haven't had any issues with it.. Software and HW not quite as refined as apple iPad products, but what can you expect at the lower price point.",20,353
3252,2.0,"I've had the first kindle fire, I love the tablet.Why because it's bigger",4,3708
2508,2.0,It was easy to set up and use. Best Buy employees were a huge help teaching me about the many features.,15,412
2723,2.0,I wanted a lighted ebook reader and also access to the internet in a small format. The Fire meets my needs at a great price.,8,550
2809,2.0,My grandson loved this. He is 4 and it was perfect.,7,638
3275,2.0,"The Amazon fire HD10 is one of the best deals on the market. I've had a IPad and would rather have the HD10! It's what-1/3 of the price of a IPad and just as good, if not better",4,3514
3863,1.0,It's actually a very good product for a decent price. Not lightning fast but it is okay for everyday use.,20,538
4128,1.0,The tablet works just great and the price can't be beat!,20,1356
1576,2.0,"I got this for my daughter, she enjoy playing this",7,1026
3340,2.0,Easy to set up. Good size tablet. Like the addition of Alexa,4,946
1729,2.0,I personally like the old shape ( more square ) of the kindle better. I use to have a 8 inch and loved it until my grandkids dropped it and now it doesn't work any more.,2,2179
2063,1.0,"My 5 year old dropped this from a standing position (about a foot off the ground) and it busted. I had to use the BB warranty to replace it the day after purchase for a fall that the tablet should've been able to handle that is designed for kids. I'm happy with the apps, but definitely not thrilled with the lack of protection that is designed for kids.",2,1436
4980,1.0,Bought this tablet after a cheaper model quit working. I found all my cloud items already available being Prime Member.,19,1919
1687,1.5,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store.",8,1985
3532,1.0,"good for beginners play games ,take picture and recording videos old the time",20,3310
1867,2.0,For two girls that love to play games and take with them,2,1812
2975,2.0,"This tablet is great, and it has a good battery life. I'd recommend for people who love to read.",5,148
3514,2.0,"Love it, easy to operate. Very reasonable price - on sale.",20,2892
2343,1.5,"It's great for beginners, like children, but very limiting for me. I can't use many apps because it doesn't allow me to use the Google play store.",8,1310
2207,2.0,Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it,7,99
3492,2.0,"I love to read! Books,books, books and more books.",20,2260
1663,1.0,Purchased this tablet for a gift..They love it. Easy to use.,15,1795
4109,2.0,This tablet is really easy to use and since I'm a Amazon Prime member the video's and music is easy to access. I'm really surprised how fast the unit compared to my older i-pad. I would recommend this if anyone wants a good value product.,20,1162
3443,1.0,Improved over the HD 7. Things set up differently but not hard to learn. Also a bit heavier than the 7 so reading in bed a little harder,20,1978
1827,2.0,What impressed me the most was the amount of free kids apps that you get with the Kindle. These are easy to use in both size and software.,2,3563
2172,1.0,"Not the fanciest tablet, but it definitely gets the job done! Bought as a gift for a friend that wanted an e-reader and he loves it!",8,3052
3892,2.0,"I bought this as a cheap alternative to an old, slow, iPad 2, until I could spring for the iPad Pro. Got it as a Black Friday deal, so it was more than worth it. Was able to add some missing apps that make it even better than I thought it could be, and having Amazon Prime makes it an inexpensive and handy media device. I carry it in my bag at all times without having to worry about it's value. Can't beat it for the price.",20,2922
3631,1.0,The tablet was a good gift for Christmas. I bought it on black Friday for a cheap price,20,92
4033,1.0,"There's different things my daughter can do,on it, plus I can read on it as well.",20,3760
4145,1.0,Amazon MayDay functionality is not available and this was unexpected. Other services and functionality as expected,20,3777
2226,2.0,I love this this memory card. The price was good ty,2,3749
3637,2.0,Great tablet for my childthis tablet was just everything that I need it for my child,20,3526
3856,2.0,Great tablet and price. Ordering online easy. Not happy took so long to receive though.,20,1504
3679,1.0,"Runs Great, very efficient for what we use it for.",20,974
2581,2.0,"I bought this device recently for my daughter, she likes it very much. She learning new things. I also gifted this device to my friends Son.",7,1487
4815,2.0,This is my 2nd tablet. Kindle Fire hd 8 reviewed throughly elsewhere many times for its solid performance for money. I mainly wanna talk about excellent buying experience at local best buy. It was not in Stock but employee we extra miles to locate the stock somewhe re but I like my local store much so ended up ordering there. Keep up the good work !. Very pleasant buying experience.,17,278
2128,2.0,Easy to use for children. Multiple color tablet covers.,2,2755
3986,2.0,It was great and great for the kids and adults thanks,20,3008
1831,1.0,"I am an ""old"" traditionalist and have always read from paper or hard back books. Now I don't lose what page I was on and have more shelf space where books used to be.",8,2463
1735,1.0,"The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!",15,2991
2852,1.0,We bought three including one for my 2 year old. We all love it! The only complaint is the volume. There is one speaker and so the sound is obviously lower than most other tablets with two speakers. It doesn't bother us too much but that's why we give it 4/5 stars. Overall a great tablet.,8,1836
4017,1.0,"For its price, this a great little tablet. It does have limitations on what it can do and what apps are available for use with it which is the only reason I gave it 4 rather than 5 stars. Hopefully Amazon will allow it to perform better soon.",20,2701
2463,1.0,I purchased this tablet for my 3 year old and he loves it! Very easy to use and setup.,2,1256
4160,1.0,Got this for the kids for Xmas...was the BEST gift.,20,1858
3262,2.0,Great table does everything that i need it for. Great resolution and screen for reading books,4,3024
4154,2.0,Really enjoy this product. Love watching movies and playing games on my Fire HD 8,20,3548
1911,2.0,Good for smaller kids that cannot play or get to play on Xbox games with 7 other Siblings,7,2058
1615,1.0,"Quite light, easy to conceal, easy to use and quite quick.",8,2326
2273,1.0,"My granddaughter loves this system. It is easy for her to hold, and she loves to play games on it.",7,1738
2339,2.0,"I previously purchased two of these for two other grandkids and they just love them and so does mom. She can set time limits, can limit access, and much more. Plus it comes with a two year guarantee , if the child breaks it, they will replace it. Did I mention that there is a sd expansion card slot to increase the storage capacity. These grandkids are 4 to 8 in age, but older kids would enjoy this also.",2,1162
2541,1.0,My grandson really enjoys his new Kindle that he for for a Christmas present.,2,3018
2099,2.0,I purchased this tablet for a 6 yr old and it is very easy for him to use.,2,2936
3504,2.0,You can do some many things and the best part apps for free on Amazon underground!,20,3617
2487,2.0,It has been a great product for our son. Easy to use and excellent for learning and playing games. Video quality is very good as well.,2,3096
4955,1.0,Great tablet for many uses. Purchased mainly for reading but have used it multiple times just browsing the web and social media.,19,1888
1730,2.0,"This is great for kids, my 3yr old uses and it has fallen and the cover really protects it. The kids section is filled with lots of apps",2,2422
3560,1.0,Works very well. Easy to carry around & connect to wifi.,20,3504
4887,2.0,"It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it's so much faster than my old Kindle.",17,3796
2679,1.0,I bought this tablet for my son and I don't like it. The touch screen is very poor quality. It's hard to move things around on it when he is playing a game. He prefers my iPad than to use his own. I know the iPad quality is probably the best quality but it's way under that! Very frustrating. Will be returning it.,2,2592
1978,2.0,This is a great tablet. Great for the price. Very fast and easy to use.,8,3551
3564,1.5,"The tablet works fine. It is responsive with good resolution. It is too tied to Amazon. It requires too many hoops to get apps such as Zinio to work. Until Amazon loosens its grip, I recommend only at a very good price.",20,1902
3574,1.0,"My Dad, retired Vietnam veteran, received this as a gift and he Loves it so much. Very user friendly and great quality for the price.",20,639
3764,2.0,This is a great tablet for the price! I bought it to replace my iPad mini. Great for ereading and general browsing.,20,3742
1728,1.0,Used it for watching television shows. The picture was clear and the audio was decent for the location of the speakers.,15,843
3719,2.0,It is awesome play pokemon and clash use silk its awesome great present,20,2446
4891,2.0,"Got for my aunt for her first tablet. It has been user friendly for her, she yours it mostly for reading",13,2388
2100,2.0,The kindle is great not only is it a reader its bascially a computer. It connects to the internet it takes pictures and has many other great features.,5,905
2286,2.0,My granddaughter loves it. It was a perfect gift for her long airplane trip.,7,1760
1765,1.0,Purchased mainly to use travelling so haven't really had the opportunity to give it a fair road test at this point. It was advertised as capable of downloading movies and books so you can watch/read while travelling without burning through your data or being hit with data roaming fees or having to purchase wifi during flights.,5,1579
2310,2.0,My grandson takes it on trips and he loves it. It's easy to use.,7,3471
3742,2.0,"very satisfied with tablet, very fast and efficient",20,2150
1999,2.0,Purchased this for 6 year old boy and couldn't be happier,8,1718
2202,2.0,I bought these for my five and six-year-olds and they love the games and educational apps that come with it loaded from Amazon prime for free for a whole year. Great value for the money I will be referring this product to all of my friends.,2,2773
2129,2.0,"We purchased this Amazon Fire - Kids Edition for my 3 year-old granddaughter. Could not have made a better choice! She was up and running in no time and absolutely loves it.In fact, when my wife (who has an older model Fire tablet) started playing with it, she was so impressed with its capabilities that she now wants one for herself.Very pleased with our purchase!",2,3369
2036,2.0,Bought this fire for my wife to replace one which got accidently broken.great,8,439
2731,2.0,It was all that my grandson wanted and didn't have to search everywhere to find it.,8,1043
4004,1.0,nice reader. almost perfect for what i want/need. good bargain,20,1294
2770,2.0,"I was worried that my son wasnt going to like the software, but he's having lots of fun with it",8,632
2079,1.0,The table is great just to experience what is available on a tablet without a hugh expense. I would recommend to others.,8,184
3595,2.0,"This is my second Kindle and I love it. It's lightweight, simple, and fast. It's convenient for trips and fits in my bag without weighing it down.",20,2786
4888,2.0,"Awesome and best e-book reader. I love the smooth page translations, bedtime shade and perfect hand held device. Kindle Fire has took their e reader to the next level. Great apps, music, and storage expansion for the price.",13,2192
2637,2.0,I love the amazon fire kids edition. It has lots of fun apps for kids.,2,234
1616,2.0,My granddaughter loved it. She used it for her school work.,8,2038
2585,2.0,We bought the fire for my 85 yr old aunt. She loves it!! Easy to use,8,3338
2429,2.0,It is a great tablet believe it or not it is also great for kids use parental controls.,8,543
1802,2.0,Great for my 7 year old she loves it!!! Great price and great product!!!,2,457
1767,2.0,She has dropped it a few times and the case is just great,2,1496
3602,1.0,"My nephews love to play with my phone. Now as anyone who has been around small humans knows they have an astounding ability to perpetually have something sticky on their hands. However, if its a rare case where they don't they will probably drop the device from the lack of said stickum. The kindel has come to my rescue as it has everything they need to be entertained. And best of all it lacks the anxiety inducing price tag for that moment when the kids demonstrate Murphy's law in action.",20,3011
2289,2.0,Good set of apps available and it is robust enough for the kids to abuse.,2,890
2178,1.0,"This is a nice little tablet, for me since I don't do a lot on a tablet, it's a great size. It took a little getting use to working with, but am a little more comfortable with it now.",8,408
4078,2.0,Love my new Kindle Fire - easy to use - the battery life is amazing!!,20,733
3212,2.0,"This was an Xmas gift for my wife. She had wanted a pad of some sort but I just couldn't afford an Ipad so I looked at the Fire as an alternative. First the screen size was just what I wanted. Second the price was very reasonable. Third it had functions and capabilities that were suitable for my wife's skills and needs. She absolutely loves it and I actually got a compliment on my present giving. That don't happen very often let me tell you. I will recommend this she's pleased I'm pleased what else do you need? My son was able to piggyback off of this gift, and purchased her the cover to go with it. So it really worked for my family. And I made my wife happy .",4,2785
2833,2.0,I have enjoyed using the Fire HD. It is fast and easy to use. I also appreciate all the things it will do.,5,2221
3755,2.0,Great gift easy to use and she loves being able to take it anywhere,20,3380
1774,1.0,Will definitely keep buying Kindle fire from Best buy,8,1324
1644,2.0,My niece loves this tablet! She will not put it down!,2,1340
4202,2.0,Nice product for the price. It does what we need it to do. Easy to use and handy to have with you instead of a heavy laptop.,20,88
2350,1.0,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK",15,2167
3452,1.0,This tablet is easy to use and great for a new user.,20,2319
3713,2.0,"We own an ipad,samsug tablets and we have both love are fire8's wave better.",20,1576
3316,1.0,Love Amazon however their tablet limits you to using their browser and their apps. Go online and you can get around them and download google and the playstore. Made my Fire into regular android tablet. Much happier now.,4,138
2433,2.0,My daughter like her tablet it's so simple to use.,2,1070
2734,2.0,I love my new Amazon Fire! I was very easy to use..,8,447
4180,2.0,Wife loves this thing. She reads nonstop on it. She can't put it down,20,646
4988,2.0,This tablet is so great for school children to play and learn on.,19,1443
4957,2.0,Killer tablet for the price. No issues running any apps or programs.,19,3491
2071,1.0,"I'm a Windows person & this is not Windows. I'm still learning. I am happy with the size as it fits easily in to my purse, but I HATE touch items - I always seem to touch the wrong area (like spelling something, I go for a letter & get one of the letters next to - so it slows down my typing - one of the reasons I don't have a smartphone). All in all it's pretty good. I guess I would recommend it because it's the way this world is turning. However, they don't make a glass protective screen cover - only plastic.",15,2269
3247,2.0,like better than the 7 inch Kindle better to read.,4,1583
2704,1.0,"Battery life isn't great, but overall for what I paid it is a good tablet for my kids. I did inadvertently purchase the wrong color and when I returned to the store to exchange it, the store mgr was a bit of a jerk and would not allow me to do so, despite being Elite Plus and being under 45 days. That aside it's a good tablet, but I was very disappointed in the customer service issue.",2,1640
1683,2.0,After reading the reviews and also seeing in the description that this has a 2 year unconditional warranty we were sold. Our child loves this tablet and he's dropped it many times with no damage. The thick padded case really does work wonders for this.,2,3123
3685,2.0,"This was one of the best birthday presents, I ever purchased for my husband. He said he doesn't use the computer, but he was on my smartphone daily viewing FB. I got him a drone for Christmas and he needed something to view, while it is flying. I researched the Kindle Fire and thought he could practice with it until spring. He farms, so isn't busy in the winter. Thank goodness, because he is busy with his Kindle for hours every day. He thinks it is great and I do too, because now I have my phone back.",20,745
3563,2.0,I gave my husband this tablet for Christmas. He is very pleased with the product. He likes it much better than the last tablet that I purchased him 3 years ago. He highly recommends the product.,20,3620
2125,1.0,I bought this as a way to easily read while on the go. I'm disappointed as it's really too big too easily carry around. I've discovered it's not all that easy to use it for reading purposes,5,3399
2389,1.0,"Not very user friendly, in addition the camera exposure is not sharp enough. However a great tablet for a child to play with.",2,2137
2520,1.5,No instructions. Either paper or electronic. How do I transfer apps & data from old kindle to new one 9,8,1006
4808,2.0,This was a Christmas present. The person that received it was very happy with it.. She has other Kindles but this new one is an obvious improvement over the previous ones.,13,3776
3772,2.0,Bought it for my wife she loves it and I would but one for my self too,20,881
1832,1.0,BOUGHT FOR 3 YEAR OLD GRANDAUGHTER. SHE LOVES IT AND NOW SHE WON'T NEED TO STEAL MOMS TABLET OR PHONE.,2,582
1881,1.5,I absolutely love how u. An switch from dif accounts,2,742
3962,2.0,Replaced my hd fire 7 because broke screed. Very pleased with the large screen.,20,2782
2421,2.0,Plan to buy a second a second Amazon Kindle for a hi e year old.,7,1475
3667,2.0,"I have the HD 7 and an HDX 7, and the 8 outperforms them both. If you are an Amazon fan of the eco system, this is a must. The screen is bright and crisp. The processor performs very well with the latest software update. I love it.",20,629
4759,2.0,"easy to use. nice sides and easy to read ,, also very easy to load",1,2929
2287,2.0,I love that this tablet came preloaded. All we needed to do was charge it and my child had access to many books at an appropriate level.,2,1499
1639,1.0,"This is great if you have two kids and want to give them a tablet to play with. My problem is that my child is dyslexic and this is the lowest level reader that currently supports audible.com... that is the hardware supports audible. In order for my child to use audible I had to disable all of the family features and try to turn it into a reader... I was sad because there are lots of great family features that I had to disable.I did not use geek squad, I reached out directly to kindle support. Pre-sales, they could not tell me the difference between the free and paid family packages. I had to get to a senior person to help me figure be out why audible did not work and the to disable the family features ... even then, I could not disable the Alexa app. My child has full access to Alexa and the rights to turn on shopping.... kind of scary.So my disappointment is that Amazon does not make a kid friendly kindle that we can have audible.com on for my child's learning disability.",2,2276
2959,1.0,This tablet is great and easy to use. Great way to keep the kids entertain.,5,2665
2964,2.0,Great upgrade/replacement. No problems with it at all.,8,504
2677,2.0,My daughter loves this tablet. She cant keep her hands off it...,7,900
1694,2.0,Great tablet for reading and game play. Color is great.,8,1998
3787,2.0,Easy to use and great selection of books movies and games.,20,807
3761,2.0,"I bought this as a present for a friend, and he uses it all the time. The HD screen is crystal clear, and this tablet competes well with the bigger names.",20,2131
2412,1.5,The tablet is for my son who is 2. That being said I noticed blotches on the screen. Never returned it due to it not making a difference to my son. I will have to upgrade him in question few years anyway. The bumper is amazing.,2,2497
3464,2.0,my grandson-8-loves this --the games and the books!,20,1157
3704,2.0,i bought this on a whim because my brother recommended i try it sometimes. hard to believe how important this is in my life. this has opened up my long forgotten youth with music and videos anytime,20,2576
2461,1.0,Bought this for all four of my children and they loved it.,8,462
2930,2.0,"I was pleasantly surprised to see the Kindle for sale IN the store!! I love my Kindle, especially since I was able to expand the memory! I love that it's portable, to be honest, when given the choice, I find my self on my Kindle over my laptop.The only thing I can complain about, is why in the world Amazon choose s to make it nearly a miracle to find a case for its most popular model?????If you don't have a Kindle, you don't know what your missing!!",8,3555
2631,1.0,"Hi,I ordered this for my daughter who has an extensive liking of tablets. She didnt like it because of lack of google play services and she didnt have the patience to work with it. I knew that the os is only amazon specific but despite the apps that can be downloaded, she was disappointed. I returned it.If you are an avid amazon person, the tablet works great, if you want a google tablet, this isn't for you. I would recommend these for people that want a good decent tablet that they can read and use amazon apps on.",8,3804
1734,2.0,I have a 3 year old at home. Best purchase ever! Indestructible. Reliable. Easy to program. I would highly recommend this.,2,1271
3929,2.0,"I am very happy with this Amazon tablet. I purchased it for business purposes, as well as recreational, and it works great for both. I did get an SD card for more memory. Also, if I would have bought directly from Amazon, there would've been a 1 month wait. However, I was able to order from Best Buy online, and pick it up that very day!!!",20,3553
3434,1.0,"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g",20,419
2225,2.0,My grand daughter loves it and so do her parents! Very durable. I'd highly recommend this product,2,2194
1613,2.0,This tablet is great for kids. I bought it for my Grandson and he is delighted with it. He uses it constantly.,2,246
4956,2.0,Upgraded,19,3058
3703,2.0,Bought it on sale for Christmas gift and we'll worth the money. Does everything needed with good functionality. Easy to use for those not too tech savvy.,20,3782
3769,2.0,I really love my kindle its easy to handle to. I have 3.,20,2209
2486,2.0,I will recommend for other parents to buy this product,2,871
2717,2.0,I love my new Amazon Fire tablet it's great!! The perfect size to fit in my purse so that I can take it with me. I would definitely recommend to a friend.,8,684
3506,2.0,We bought this to replace my children's aging Ipads and they're very happy.,20,2358
2630,2.0,"Bought one of these two weeks before on Amazon and paid almost double for what Best Buy had these for. So, i bought another one the same day as this!",8,3652
3964,2.0,"Love using this Kindle to look up real estate sales, play mind games, and take pictures. Love the bigger screen and the great resolution. Sound is also far superior to my older model Lindle.",20,2622
1986,2.0,"I got the first version for my sister and she hasn't been able to put it down on over a year. Then I got her this one and forget about it. Great new features, she loves loves loves it!",8,3415
3942,2.0,Lots of good features for the Amazon member. Tablet is nice and fast.,20,559
1645,2.0,My almost 4 year old will recieve this for christmas this year but i set it all up prior. I love the parental locks and timers!!!! Soooooo many fun characters for her to choose from to enjoy at every level. The case is soft and light but sterdy!,2,1916
2695,2.0,Works great and nice links to Amazon if you have a prime account.,8,471
1751,2.0,I love my tablet!! I didn't think at first that I would like this size but it is perfect for me. I would recommend this tablet to all my friends.,8,1935
4129,1.5,"Great value for the money. However, the operating system is a bit clunky. Constant notifications and messages to delete. Some can be turned off, other seem to just keep appearing. The reader app surprisingly is less than intuitive.",20,236
4192,2.0,"With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",20,2487
4149,2.0,For its price. Amongst the others I felt this was a deal,20,207
1732,1.0,"this was a christmas present, for the nephew works good, he loves it",2,1986
2884,2.0,I bought this for my husband for Christmas since our daughter uses the other tablet all the time. He has barely put it down since he opened it!! He uses it mostly for reading and some internet browsing. Overall I am happy with the product and have had no issues so far.,8,2289
2681,1.5,Good tablet for kids. Lots of appts to download for games,8,287
3791,2.0,I believe that this will be very useful during my husbands recovery from foot surgery.,20,1025
3800,1.0,Prior to using the device I decided to recharge it to 100% and was shocked to find out that it takes 6 hours. Unless you have a lot of time don't buy this device.,20,2970
2756,1.0,"Kids love their Kindles!!! Amazon freetime allows them access to tons of age appropriate content. They love the games, apps and videos available to them based on their age. The only reason I give this 4 stars is due to the charging connectors. They are not ""kid friendly"" and the kids bent both of them upon the first time they unplugged their devices on their own. Otherwise, Kindle kids is amazing!!!",2,796
3437,2.0,Easy to use and elegant in design. Perfect Gift for Kids.,20,2013
2781,2.0,My 6 and 4 year old boys love it and so do the parents,2,2330
4744,2.0,This product was purchased for my Grandson. He had a fire 6. He however loves the HD 8. He uses it for music & gaming mostly. Great electronic device.,1,1680
4098,2.0,"I lost my tablet in Germany and wanted a replacement fast. Best Buy, had both the 7 and 8 inch Kindle fires in stock, after reading the reviews, I decided to go with the 8 inch. Boy was I glad that I did, the larger viewing area, is great for watching movies and Netflix on the airplane. The 8 inch has stereo sound , unlike the 7 inch which has only mono. Overall I am really happy with this tablet",20,1707
1678,2.0,Very satisfied. Price was great. The curved screen is nice but I believe you get more TV with straight screen. I believe it is just a viewers choice. We have a sound system so I can't speak about the sound.,8,157
3689,2.0,love the first now a new one. everything at your fingertips.,20,1018
2564,2.0,My sister in-law recommended these to my wife and I and I thought I would try one. They are just the right size to lay in bed of a evening and read a good book for a while.,8,618
2448,2.0,A gift to my 2 year old granddaughter. It came preloaded with child programs. She quickly learned how to access the programs. Parents now have their iPad back...very well protected for tosses and drops,2,2769
2534,2.0,I bought this tablet because it was very inexpensive and the right size and fit for my daughter...,2,3371
1572,2.0,My son is 3 and he loves it so easy to use. It's great.,2,1589
3811,2.0,for the price this is a great works well the for the price display is hd love it,20,2765
3282,2.0,This Kindle is alot larger and better for viewing.,4,1472
1598,2.0,I recommend it for kids .great for find games easily.,2,2950
3456,2.0,Excellent product for what it does. Spouse loves it!Nough said!,20,2360
2760,1.0,We have an iPad but bought this for the kids unlimited prime content. We have enjoyed it and it has a lot that the iPad doesn't. The menu could be more friendly but I like the parental limits it has.,2,3648
3766,2.0,My teenager loves to read and we purchased it for her. Great purchase!,20,100
2504,2.0,"Santa brought this to our daughter, she's 7 and it's perfect for her!! Easy to use and figure out!",2,2981
3915,2.0,Beautiful picture. Enjoying different apps and looking forward to hours of fun.,20,3012
3330,2.0,Great tablet! New to me so I have a lot to learn about it's functions.,4,3663
3663,1.0,Better than I expected. Parental control is an awesome feature.,20,3110
2131,2.0,"It a great product..,. The quality is awesome the pictures is good and clear...",5,209
2821,2.0,Tablets are excellent for Youth Sunday School class.,8,1920
1907,2.0,My daughter loves her tablet because she can carry it to all places,8,1689
2561,2.0,My sons love playing on their tablet. Not only does it allow me additional time to get things done but they enjoy the educational apps provided.,7,2941
1852,1.0,"this was a christmas present, for the nephew works good, he loves it",7,1986
3836,1.0,I wanted a new kindle fir a while. The price was right,20,1252
4110,1.0,"This feels like an affordable tablet. While not the best in class, it isn't priced to be that either. Works well. Happy with purchase.",20,3560
2600,2.0,Great way to get kids introduced to using a tablet. A ton of free software is available. Guarantee seals the deal.,2,276
2139,1.0,Bought this for my 3 year old and it is great. Wish it had a bit more storage but overall very happy with my purchase.,7,3349
2182,1.0,I have not explored all the features of the kindle fire tablet yet. Why does the sound always have to be reset each time? I want it to stay on full sound maximum loudness always. I have to reset it each time I fire it up to listen to music. What's up with that? Please direct me someone!!!,8,1729
3659,2.0,Bought this for my daughter for Christmas. She absolutely loves it! She has been on it since she opened it.,20,2243
3714,1.0,"We got this for a young girl who is 9. She loves it and there a lot of Apps that she likes. There are parental controls which is a plus, recommend for almost any age group.",20,1933
1562,1.5,You get what you pay for. Playtime works when it wants to. Went on a long trip and the videos we downloaded had issues playing most of the time. My son is almost 2. He gets bored of it quickly. The pros are the price and it is well protected externally.,2,1529
3707,2.0,This is a superb tablet for the price. It doesn't come with the Android operating system. It has Amazon's operating system. The battery last a good long time and apps run very fast. I would recommend this to anyone who wants a tablet.,20,3614
1863,2.0,Very happy with the HD Fire 16GB. Plenty of memory and easy to navigate. I would definitely recommend this item.,8,7
4878,2.0,this tablet is great for reading the text is not a good as it is on my tab s2 9.7 in but this is about $200 cheaper i got it because i wanted a more natural book feel reading my books and the tab s2 was not doing it for me,13,1805
2490,1.0,I have no issues with product. Daughter seems to love it,2,3388
3961,1.0,Great tablet! My son really likes it to read and also to play games!,20,1265
4049,1.0,This item is perfect for online reading and internet browsing. The only con is that Amazon doesn't have some of the apps that Google Play has.,20,3501
2647,2.0,My mom loves the kindle fire hd 8. She had the first kindle and it was time for an upgrade! Great buy for her birthday present!!,15,2415
4927,2.0,My second Kindle fire. Lives up to Amazon'so description,19,3668
4718,2.0,Purchased for my son who loves to read books. Saw him watching old TV show. He sat down with me and showed me what all it could do. Who would figure. I thought it was just for reading books. Now I want one too!,1,2983
2340,2.0,I hope that Azi will like to have her own entertainment instead of playing games on the cell phone.,2,3124
2477,2.0,"We bought this for our daughter, she plays with it a lot and really loves it.",8,718
2736,2.0,It is a perfect gift for kids and great warranty...,2,1651
