,rating,comment,itemId,userId,label,check_label
1615,3.0,I love this tablet. I got one for each one of the kids all different ages and they all love it.,14,1902,3.0,True
2876,3.0,"Boxed well, easy to set up, and pretty easy to get the hang of.",8,90,3.0,True
68,3.0,Kindle is the perfect E-reader. Easy to use and size is perfect to bring 'book' on the go.,10,1830,3.0,True
3695,2.0,Much harder to work than an android. None of the wallpaper apps I downloaded from the kindle store work on the device. many of the other apps look cheap on the display. other wise it is prettier and more responsive than the cheaper $49 tablet. They make it look like an android tablet but it is not. no google play. Everything is just harder to work than on a regular android BUT for a tablet under $100 it exceeds expectations. It is more responsive than other models of fire,6,3277,3.0,False
900,3.0,"This is the only one you need ! it's like having the Dot, Echo and IHome all in one with a screen !",4,2913,3.0,True
4310,3.0,Like it so much I gave them out as gifts for Christmas,5,855,3.0,True
2185,3.0,Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it,19,2157,3.0,True
4022,3.0,very good product and right on the cost! Great gift for the holidays.,6,2537,3.0,True
1473,3.0,It was bought as a Christmas gift so therefore no review.,16,1550,2.0,False
4178,2.5,Better than nook also cheaper. If toy areally looking to use as a tablet not the best choice. Great for reading and basic searching.,6,3536,3.0,False
928,3.0,I resisted getting this since I already have two Echo units and one Dot. Black Friday gave me reason to buy one. I LOVE IT twice as much as the regular Echo. The set up is faster and easier and I love the visuals. I use my Shopping List and To Do List A LOT and having it display and being able to edit it without logging into the app makes it so much more worth it. I may be getting another :),4,1195,3.0,True
3114,3.0,"I got it on a pretty good sale... so I feel it was worth it. The sound is good, I like that it's portable and rechargeable. I think it is best if you have a prime account so you have access to the prime music.",17,3635,3.0,True
3835,3.0,"My 8 year old niece cracked her screen on her former tablet, I needed to get her a replacement. This tablet fit the bill exactly, a great screen, relatively fast CPU, and best of all, it's cheap!I was able to find instructions online for installing Google PlayStore, in which I then gave her the tablet. She loves it!",6,814,3.0,True
3022,2.5,"This is a great personal speaker. I have both the Tap and the Echo. The only downside to the tap is you actually have to physically ""tap"" the mic button to activate Alexa. The sound quality is pretty good for the price. If you can afford it, I would upgrade to the Echo.",17,954,3.0,False
481,2.5,This was a Black Friday special and we knew we wanted a smart home assistant and Alexa worked well with the Ring doorbell system. There are times when you have to ask her the same thing over and over until she figures it out but overall it was a food deal.,4,1181,3.0,False
2700,3.0,Bought this for my two yr old and she loves it not to mention super durable.,19,1002,3.0,True
2551,2.5,Got this for my 3 year old due to it having the bumper and I will tell you it's well worth it. I couldn't tell you how many times its been dropped and survives every time.,14,764,3.0,False
4546,3.0,"This is my first tablet. So far, I am pleased with my Fire Tablet. I am not a gamer, I do basic internet searches and check e-mail. Is easier due to size, than using my smart phone. No problems or issues to this point.",5,738,3.0,True
4302,3.0,"Good tablet for my daughter! She loves it ,but she gets annoyed how the battery runs out quickly!",5,3686,3.0,True
1448,2.0,Now that now how to set it up I love my alexia lights,16,2197,3.0,False
992,3.0,"We have several, this one was a Christmas gift for our daughter. We love the convenience of creating lists and some home automation. Once you get started, you come up with more things to use it for.",16,3284,3.0,True
2306,2.5,Nice reader. Light weight. Clear display! Portable,20,1231,3.0,False
3034,2.5,"This is actually my daughters device as I have no interest in a voice controlled spy. But, I will say that the sound from the speakers are pretty good for a small device.",17,3584,3.0,False
4822,3.0,I bought this for my kids its a cheap alternative to an Ipad mini and should they lose it or break it its easy to replace with little out of pocket.,1,926,3.0,True
3056,3.0,"We love this speaker for listening to music, the weather, news, or just anything. It is super portable and even has a hands-free option so it is really like a mini Echo!",17,488,3.0,True
4783,3.0,this tablet is great for reading the text is not a good as it is on my tab s2 9.7 in but this is about $200 cheaper i got it because i wanted a more natural book feel reading my books and the tab s2 was not doing it for me,15,2915,3.0,True
4653,2.5,This is my 2nd tablet and it works great with downloading,22,3036,3.0,False
3173,2.0,"I wouldn't buy it again...the software doesn't seem as well integrated with the hardware on this machine. I also have an Echo and I don't have the same connectivity issues with it that I do with this. I liked the features available with this...portability mainly with a long battery life, but with plagued by connectivity issues I can't say I would recommend it. I have looked at reviews online since purchasing and have discovered I am not the only one that feels this way. The sound, when it is connected and responding, is amazing.",17,372,3.0,False
1323,3.0,Still figuring out what all I can do with it but the Echo was extremely easy to hook up. The instructions that came with it made everything very clear. The speaker doesnt get room filling loud if you want to play music but thankfully it has an audio out jack so I just hooked it up to some speakers.,16,2441,3.0,True
1176,3.0,This is a very neat item. Love all the things this can do!,16,1364,3.0,True
396,3.0,Excellent addition to our Amazon components. It is especially better than other versions at hearing varying voices and responding to commands.,4,1263,3.0,True
813,3.0,I am loving my Amazon Echo Show. It makes life easier! I love being able to ask what the weather is going to be or play some music just by asking Alexa. I also love being able to video call friends and family that have an Echo Show or the Alexa App. Overall it is a great product!,4,2240,3.0,True
2095,2.0,You get what you pay for Was not to happy but for a 3 year old it's ok,14,3772,3.0,False
1826,3.0,This is a newer version of the Fire I had previously and I love it. I like the camera. This version is lighter than the other. It is taking me a while to learn the differences but most of them are improvements.,8,1820,2.0,False
1673,3.0,"Excellent product,my children love this item. Thanks",14,2490,3.0,True
1618,2.5,Our 3rd Amazon fire. The battery life is outstanding. Really nice when reading a book not having to worry about the battery. Nice size.,8,3062,3.0,False
360,2.0,"I got this to work with my Arlo Pro camera, and it works well. I am able to have my camera for driveway and front door come up on command. I hate that I cannot get my Samsung TV to come on with a verbal request. I guess I will have to buy the plug for it. This was very easy to set up. Downloaded the app, and plugged it in, viola it walks you through the setup.",4,2387,3.0,False
4730,3.0,Very sleek design and very easy to use - nice graphics!!!,9,37,3.0,True
4170,3.0,Got two for my mom's and they love it. So many great features!!!,6,1512,3.0,True
843,2.5,"The Echo Show is great but it is not just plug and play. The app directions are not understandable if you are having problems. However, the Amazon hot line was very helpful. But, who wants to have to call for help every week or two to keep things running. Alexa should be able to talk you through how to resolve her issues. All in all I am getting used to the features and like it.",4,2163,2.0,False
1587,2.5,Bought this as a gift for my daughter and it was a good buyShock proof and great educational apps for kids in it,14,1791,3.0,False
151,2.5,I purchased this as present for a friend and since I have an Echo I can video chat with her to check in. The quality of the video is great.,4,3523,3.0,False
14,3.0,"I use this every day on my commute. Great battery life, no backlight but very readable with normal lighting. I like the built in dictionary. Email yourself pdf or mobi files for easy transfers.",10,1600,3.0,True
93,1.5,"The screen is too dark, and cannot adjust the brightness",10,1570,1.0,False
3598,2.5,"My only dislike is that being a Kindle, my Kindle books cannot be sorted into categories. It's harder to find new books I've downloaded some time ago when I have to search through all of them.",6,455,3.0,False
3756,3.0,asesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,6,2456,2.0,False
508,3.0,Love this thing. Little apprehensive at first. But Alexa will grow on you,4,1221,2.0,False
4058,2.5,Fast working tablet but very limited on apps. I like it but it was not really for me. Only apps available were from the Amazon app store so many apps that I hoped to use were unavailable. So it is good for limited use.,6,3551,3.0,False
1586,3.0,"Gave it to my grandkids (ages 3, 4 & 9) for Christmas and they loved it.",8,312,3.0,True
1482,3.0,No problem other than setup took a few minutes to finish!!,16,760,3.0,True
4508,3.0,Great customer service at Best Buy I was able to navigate through the product before actually purchasing it I will def be back and highly recommend it,5,2708,3.0,True
3880,3.0,"Bought this for my mom and it was just what she needed and at a great price. Been wanting to get an Ipad for myself, but think this might be a great less expensive option for me as well.",6,1983,3.0,True
80,1.5,it would not load my books proper. took a dozen tries erasing an dreregistering. screen too dark,10,3277,1.0,False
2576,3.0,I bought this because I recently signed up for Amazon Prime and wanted to take advantage of the free books. Nice tablet.,8,2166,3.0,True
1865,2.5,Great tablet for simple tasks. I bought 2 and I have no complaints.,8,1532,3.0,False
10,3.0,If you really want to have a good read on something digital this is the item you're looking for. It really is lightweight and highly functional. The battery lasts a long time and the screen is easy on the eyes. The only difficulty sometimes is reading in extremely bright environments. Overall an excellent buy.,10,1001,3.0,True
1969,3.0,Great product for myself! And I bought it when there was great deal on it!,20,871,3.0,True
2138,3.0,"What I really like is that you can set up different profiles( boy,girl and myself ) and still you can use any device to play to favorite profile.I bought 2 and kids are very happy.",19,3782,3.0,True
283,3.0,"Fun and easy to use. Music sounds great. Set timers, reminders and sync your calendar. I'm giving one as a gift to my daughter so we can video chat with ""drop in"" any time.",4,613,3.0,True
1153,3.0,Christmas gift for my son and my husband. Can’t wait to hook it up,16,1599,2.0,False
4132,3.0,"This screen on the hd8 is a huge improvement over the past kindle or fire devices. The operating system is sometimes glitchy, but overall a nice system for the money.",6,1736,1.0,False
2875,3.0,"Excellent product,my children love this item. Thanks",19,2490,3.0,True
3445,3.0,"I love the Fire HD. Went back and bought the Fire 7"" for my wife that afternoon!",6,2332,2.0,False
3699,3.0,Great for games and reading. Price was great. Great battery life. Well worth the money.,6,1991,3.0,True
2662,3.0,This is the best purchase I've mad in a tablet my daughter loves it,19,1348,3.0,True
4651,3.0,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,22,3291,3.0,True
4853,3.0,I hope to find all my books in the electronic format.,1,1384,2.0,False
4596,1.0,My first tablet was a Kindle. I was curious about the updated version. Very disappointed,5,2987,2.0,False
2337,2.0,"These are great tablets for the kids and the price is wonderful with the warranty and the soft, yet bulky (a good thing in this instance) case. The only thing I wish, was that it could access the Google Play Store so my kids could watch the movies we have in our Google Play Movies account.",19,808,3.0,False
4890,3.0,"Purchased this for my fiance's youngest son for Christmas and also to replace his broken ""no name"" handheld. He loved it. The speed, ease of use and size were perfect for him. He mostly uses it for music, youtube and instagram..all of which seem to work fine on it. It was also very affordable. He's happy with it so we are too.",1,2976,3.0,True
3011,3.0,The touch is a great device to control connected home products. Perfect for outside use for prime music also.,17,2052,3.0,True
65,3.0,it is smaller than i thought but it gets the job done.,10,2472,2.0,False
4656,3.0,This product was purchased for my Grandson. He had a fire 6. He however loves the HD 8. He uses it for music & gaming mostly. Great electronic device.,22,761,3.0,True
4139,3.0,I just like reading amd playing games on it..Better then those bulky computers,6,1059,3.0,True
880,3.0,I am totally Addicted.Easy to use. Love the call feature.,4,802,3.0,True
1097,3.0,Alexa Exceed expectations in it ability to control,16,542,3.0,True
4628,3.0,"Gets use everyday by my girlfriend who i bought it for with no complaints, also love the color. Also may get one for myself.",22,1664,3.0,True
436,2.5,Bought my 5 daughters each one for Christmas & one for myself .. love the concept,4,2603,3.0,False
2220,3.0,Got two for my kids for Christmas and they're awesome! And also got lucky they scanned to $20 less than advertised price! Woo!,8,1050,2.0,False
3994,2.5,"This tablet runs smooth with all amazon apps, the internet runs at a steady frame rate and it had a decent sized screen.",6,1458,3.0,False
2592,3.0,best money I ever spent for my grand child she just love it,14,3319,3.0,True
1817,3.0,"Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though",2,2070,3.0,True
1549,3.0,"After purchasing 2 different ""brand X"" charges at a lower cost, and having both of them fail after a couple weeks of use, I purchased this OEM charger (made by Amazon) for our Kindle Fire. Not only does it work well (continuously) but it fully charges the unit in a matter of 2 hours, instead of overnight charging being required. Still works great, and well worth the few dollars extra in price!",13,1916,2.0,False
568,3.0,"We have echos throughout the whole house and have this in the kitchen. Controls lights , you can FaceTime , my wife uses it for recipes and it shows the videos of directions",4,2491,2.0,False
2229,3.0,"This was replacement for my wife's original iPad and broken Kindle Paperwhite. She loves it, as it does basically everything both of the previous devices did in one unit that is easy to use, has good battery life, very nice screen resolution and good size for her. Great value, especially compared to an iPad.",12,907,3.0,True
4586,2.5,"I bought the fire because I had heard it was a good tablet. So when I bought it, I was wondering if it lived up to the hype. It does. Its fast and easy to use. I put Netflix on it and watch series I missed. Only downside is that I had to register for a trial of prime.",5,2803,2.0,False
3664,3.0,Bought this tablet for my son and he has loved it. It's so easy for him to use and easy for me to set parental controls.,6,2852,3.0,True
4228,3.0,Gift was on point. Recipient was very pleased. Would recommend to others.,5,2103,3.0,True
4102,3.0,"This tablet is really good for the price, especially on the holidays. If you are a movie watcher or just using it for games it has great speed with a quad core. Highly recommend so e-book as well. Very happy with my purchase I bought 3 already.",6,1463,3.0,True
4367,3.0,"I bought this low-priced Kindle to test as a travel replacement for my 14-pounds of laptop. I wound up taking it on a month-long trip out of the country, and it was superb for email, online transactions like buying theatre tix, and finding and making various reservations. Also, outstanding performance for videos and music. All this for $70. Suggest you buy a USB-mini cable if you buy one of these superb devices. yokod",5,2979,3.0,True
519,3.0,If you like video this goes along perfect ...a must buy,4,867,3.0,True
1764,2.5,"I purchased this as a replacement for my older Kindle. It is excellent as always but I also noticed very little new features or updates since my last Kindle model. Would have liked some more design, form factor, or feature changes. That being said, it fits the bill and is amazingly light, so I have no other complaints.",20,1318,3.0,False
3942,3.0,Works better than what I expected. Able to surf the net and watch movies. The battery life and screen are awesome. Bought this for under 60 bucks and looking to buy more to give as a gift,6,3608,3.0,True
3455,3.0,My daughter likes this tablet to play her online games!,6,674,3.0,True
721,2.5,Nice device. We use it a lot in the kitchen and the home automation.,4,3006,3.0,False
821,2.5,Echo Show is a great tool in the kitchen. Paired with amazon music it makes the time go by quickly. Video selection could be better (somehow needs to strike a deal with Google for access to YouTube video). It does have nice video for recipes.,4,1952,3.0,False
1084,3.0,Great item and easy to use. Very helpful and entertaining,16,1834,3.0,True
2745,2.5,Will work well for the purpose it was purchased. My child will love the fun and games that he can play. Very child appropriate and user friendly. I would encourage any parent to buy this product.,19,3021,3.0,False
1680,2.5,"I like the tablet; however, there are occasions when it does not boot up when it is turned on. I probably need to take it into the store so that a determination can be made and it can be fixed.",8,3274,3.0,False
1630,3.0,"I love my Amazon Fire tablet, I bought this all the while knowing that people had negative reviews... But honestly I don't know what they did to theirs because mines doesn't have any issues... I've had mines for over a month and still working perfectly like I just bought it yesterday...",8,2322,3.0,True
3270,3.0,Bought for my wife to upgrade from the original Kindle that she has worn out. Big step up from the original and should be good for another 8-10 years.,18,701,2.0,False
2127,3.0,I purchased it for my dad (70)He needed something easy to use. He really enjoys it.,12,706,3.0,True
2680,2.5,Good product for a young child to play with without breaking,19,2405,3.0,False
2395,2.5,"A little more complicated than my original kindle, but I lIke it.",2,3421,3.0,False
748,3.0,Love this. Just replaced my old echo with this one. Love Alexa.,4,2507,3.0,True
4154,3.0,"With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",6,924,3.0,True
2918,3.0,Bought for my children. Holds plenty of apps. Safe to use with parental controls. Pretty durable but definitely recommend buying a screensaver and case for it.,8,1134,3.0,True
253,3.0,I bought this as a gift. As far as know it works fine,4,1181,3.0,True
887,3.0,Upgraded from echo to this and this is just what I needed. Works well with my new Ring door bell and security cameras. Love the versatility of this.,4,1556,3.0,True
3127,1.5,I habe the echo and I bought this one fort my son's room but it's not as user friendly. I wish I would've just bought the other one.,17,1766,1.0,False
479,3.0,I love the the ability to video chat and watch videos on how to do stuff,4,2967,3.0,True
4778,3.0,"Got this for my 8 year old granddaughter and she loves it. Uses it for game play, homework, etc. Mom and Dad loves the parental controls. Not having to worry so much.",9,996,3.0,True
866,2.0,"We wanted to see how this would work and it's not super accurate, but kind of fun",4,816,3.0,False
3140,3.0,Bought it for a couple of my friends and it was a big hit with them! Very useful!,17,325,3.0,True
3066,2.0,I returned it because I wanted better sound...opted for a bose soundlink. Decent speaker with nice amazon prime/Alexa features...just not the sound I was looking for.,17,3797,3.0,False
2093,3.0,I bought this for my mom. The type is adjustable and it has a backlight for easy reading !,20,2134,3.0,True
3183,3.0,I was initially going to just get the Amazon Kindle but I thought this gives me a tablet and a easy way to read books. I buy e-college texts. It has helped me so much!! I'm so happy I invested my money in this.,7,1874,3.0,True
4200,2.5,It's great but I miss the hd option. My 5yo loves it!,5,159,3.0,False
3543,3.0,Perfect thing I needed to read books on and play my games,6,3550,3.0,True
3491,3.0,I had bought this tablet for my sister who is wheel chair bound or she lays in her bed. She gets a lot of Joy from using the tablet.Its big screen helps her see things better.,6,2545,3.0,True
766,3.0,Purchased this item for our daughter. She absolutely loves it!,4,367,3.0,True
986,3.0,I have enjoyed learning about home automation using Echo plus and consumers need to know that this comes with having to buy additional equipment to get the most out of Alexa.,16,2167,3.0,True
252,2.0,"I like my Show, but i can't say i love it, for being the priciest piece of my collection of alexa devices, it has probably the worst microphone. Getting it to respond is frustrating at times, where i have no problem with a standard echo. besides this, it all works as advertised. I'd wait for the second generation, i'm sure they can work the kinks out.",4,31,3.0,False
1031,3.0,A must have!!!!!!!!!!!!!! Everyone should get one.,16,400,2.0,False
3021,3.0,"This is great for the beach or by the pool. If you already own an Echo, this is a great addition to the household.",17,1149,3.0,True
1182,2.5,Got this model only because of the sale price and the built in hub that controls my hue strip lights. And....I didn’t want to say google all the time! Sounds like baby talk to me....lol,16,719,3.0,False
2979,3.0,"great for listening to prime music, quick weather reports. volume adjusts quickly and gives status of battery on request.",17,3593,3.0,True
2505,2.5,Nice starter tablet for my nephew. Does what we need it to do.,8,1619,3.0,False
3879,2.5,I used to watch youtube on my phone and wife decided I needed something bigger. I seem to like it very much. I did buy a micro sd card for it.,6,2132,3.0,False
682,3.0,I love my echo show it does so many interesting things I’m on it all the time I recommend it to anyone who enjoys getting up to date information,4,541,3.0,True
2399,3.0,works well worth the price good quality product have not had a problem,8,2459,3.0,True
4799,2.5,Pretty decent tablet. Good for mindless games and Netflix. You get what you pay for.,15,2238,3.0,False
640,3.0,I bought this so my kids can talk to there Grandpa and it has been Great they call him all the time,4,255,3.0,True
877,3.0,This is an awesome product. This is the first Echo product I owned and I purchased 2 to get $100 off. I was going to split with a friend but like this so much that I decided to keep both. I've being singing along with the stream song with lyrics while doing work in the kitchen and house and watching youtube videos. The videos on Youtube takes a more effort to find the ones I want but I think this will improve over time.,4,2131,3.0,True
1504,3.0,We love this whole system!!! Easy to use and very useful!,16,1928,3.0,True
1809,3.0,Good way to get started for kids to play with and they can learn,8,1348,3.0,True
3208,3.0,Very nice Kindle with a great Battery life. My old kindle was not able to upgrade so I got the new Kindle and very pleased with the product. Arrived as promised from BESTBUY.COM.,18,1774,3.0,True
4423,3.0,"Bought it as a Christmas gift for dad. For someone who is new to gadgets, he is enjoying it!",5,2191,3.0,True
4176,3.0,I bought this as a gift and the recipient loves the processing speed and the fact that it has 2 cameras on the device.,6,3498,3.0,True
1109,3.0,Upgraded to the Plus with a lot of the accessories.,16,1573,3.0,True
836,2.5,"The Echo show screen is great, it is helpful with recipes, music etc. I use it to listen to music all the time. I am hoping someone in my family gets one soon so we can face time each other.",4,948,3.0,False
2982,3.0,"I use this hours a day. Whether it is for listening to spotify or turning on a wemo-device, the battery life, sound quality, and voice recognition is great.",17,2306,3.0,True
4411,2.5,"Great Product, User Friendly and can't be beaten for the promotion prices.",5,2506,3.0,False
4645,3.0,"I bought this for a daughter, who would be taking this to school for BYOD. It's perfect size table offers, loads of amazon goodies if you are prime member. For our need, it was good enough, but one of the requirement was to have Google App support on this. Since this runs Fire OS, it's everything Amazon proprietary. There as ""howto"" on web on getting google play store and its app on this, but the integration with the device lacks upon those ""fixes"" from the articles on how to get Google app store working on this tablet. Since it would not be useful for her in school because of requirements for Google apps, we're returning it. Otherwise, Great tablet, but Fire OS restricts Google Apps.",22,3371,3.0,True
1098,3.0,"I've had an Amazon Echo and Dot for over a year now. I really wanted to develop the Smart Device usage around my house and when the upgraded Echo i just had to have it. It is a great device. I use the drop in feature to communicate with others in the house, especially when they are upstairs, without having to yell. The smart hub is amazing. Attaching to smart devices is much more seamless than with the 1st gen echo. Just got it so time will tell, but the 2nd gen Echo devices are worth it.",16,118,3.0,True
3751,3.0,This was a gift for mom. She enjoys that it's easy to use and has good picture and sound quality. The price was also great,6,596,3.0,True
1,3.0,This kindle is light and easy to use especially at the beach!!!,10,2817,3.0,True
4304,3.0,"My teens needed something they could use to read favorite books, watch movies, edit photos, and catch up with friends on social media. The Kindle Fire 7 tablet covered all this and more at a great price.",5,3657,3.0,True
904,3.0,"This is our second Show. And, one of several Christmas gifts. These are convenient and fun! Easy to set up. We use our Alexa devices as whole house intercom and for listening to music.",4,3379,3.0,True
2720,2.5,Good size for reading and screen is easy to read. Even in sun light this was very easy to read and it fit into n small bag to carry around,20,690,3.0,False
2951,3.0,This tablet is AWESOME for kids. She is 3 years old and has had it since Christmas. It is easy for her to use and play on her own. It has been dropped multiple times and you'd never know it!!,14,3427,3.0,True
478,3.0,"This does the same stuff as the traditional Echo or Echo Dot, except it has a screen. If you already liked the Echo's this is a good addition. The addition of the screen is neat, but certainly not essential. You can see daily news headlines and the weather scroll across the screen. You can watch any Arlo or similar cameras on it. You can watch YouTube and Amazon Video as well, but you'll probably just watch that on a phone, tablet or TV instead.",4,1488,3.0,True
2955,3.0,My daughter loves her kindle! Seems to keep her busy!!,14,3299,3.0,True
4900,3.0,This is a great tablet for the price. Amazon is doing a good job,1,3167,3.0,True
2624,3.0,My kids love their amazon kindles! They can take them anywhere and play on them! Great battery life!,19,245,3.0,True
2221,3.0,Awesome tablet for young children. They love to play all the videos that it came equipped with already on it.,19,3338,3.0,True
1648,2.5,I bought this tablet for myself because I bought the 8 gb one for my 6 year old and was so impressed with it that I bought myself the 16 gb one,8,3491,3.0,False
3136,1.0,Has a very good Bluetooth speakers sound quality is good but otherwise she's pretty useless when it comes to get answering questions,17,1897,3.0,False
3536,2.5,"My Dad, retired Vietnam veteran, received this as a gift and he Loves it so much. Very user friendly and great quality for the price.",6,2747,3.0,False
4133,3.0,"Easy to use, responds quickly, great screen brightness.",6,2608,3.0,True
2158,2.5,It works nice. Still seems like ancient techonology compared to any apple product,8,40,3.0,False
4106,3.0,I got this mainly to watch tv/movies. Battery life is best of all devices I have used to date.,6,2249,3.0,True
4078,3.0,"I needed to upgrade from the orginal Kindle fire and this Fire works great. Videos,games, email and battery life all are great.",6,2415,3.0,True
2995,2.5,"This was a excellent gift for the family, A good choice.",17,1223,3.0,False
1999,2.5,The color is what got me and the features was on point. The screen shows a lot of different displays. To share for now until the next one.,19,2645,2.0,False
2760,2.5,Good customer service during my quest to get a good deal and quality gadget.,8,3682,3.0,False
3705,3.0,The screen size is good and the HD pictures are clear. I also like the camera photos. They are better than my cell phone camera. The size of the pictures are great. I would recommend this Fire HD for the ease of use.,6,1754,3.0,True
4374,3.0,I had originally bought my son the Kindle Fire HDX. And it worked great for him. The only downfall to it was he wanted both the rear and front facing cameras. But it only came with the front facing camera. As children do they break things. And he broke the screen on this one after having it for a year. I did not want to spend that much money on the second kindle so that's why I chose this Amazon Fire 7-inch tablet. And it has the front and rear facing cameras and that my son wanted. All the features are the same. It is a great buy. I would highly recommend it.,5,1719,2.0,False
516,3.0,It is a great product. It works great would definitely recommend it to anyone wanting to buy one.,4,3723,3.0,True
2999,3.0,"Seriously a flawless, portable, smart, multipurpose gadget. Add this to the incredible Flash Sale price and I'd have been a fool to pass it up. Fast charge, balanced tuning, easy to pair and did I mention highly portable? The cradle is a sweet design too. The only beef I have is that YOUR BLUETOOTH IS PAIRED screaming at you when syncing. Own one of these-",17,2427,3.0,True
1577,3.0,My son love it. He watch his favorite cartoon shows and love to read books,19,3147,3.0,True
480,3.0,Just love it. Some very innovative. Very user friendly,4,2888,3.0,True
2950,2.5,Good tablet but no YouTube kids like on iPhone. Don't expect iPhone/pad quality very basic AppStore for children,19,2876,3.0,False
139,2.5,"We bought the two-for deal as presents. My mother will have a learning curve, but since the other one is going to my son, he can teach her! Looks like a neat appliance, but want to see if it can do more than weather, music and turning off the lights...",4,3514,3.0,False
87,2.5,"This is my eighth Kindle. Some others were either lost or screen-damaged. I bought it as a spare. Current model is better looking than earlier versions (white case), sturdier, and has an improved screen. Great price also; wish I'd bought two.",10,217,2.0,False
4881,2.5,I like the unit but battery seems to run down more quickly that my previous Fire. Also gets warm while charging.,1,1914,3.0,False
4528,3.0,"I have not been a fan of anything Android, but Amazon did this one right. I've had none of the issues I've experienced with other Android tablets, and it works great for shopping, browsing, reading, and listening to music.",5,3806,3.0,True
3349,3.0,"Upgrading from an older Kindle. Wow. Lighter. Crisper text is an understatement. Throw in the lighting and the new interface for page advancement. Pricey but if you want the best, you won't be disappointed.",3,1185,3.0,True
1572,1.0,"Would not take a charge, good thing i tried before wrapping it for Christmas.",19,2996,1.0,True
3701,2.5,Purchased this tablet for my two year old son. It is easy for him to use and has been surprisingly durable. Would recommend the replacement plan if purchasing for a child.,6,3166,3.0,False
2044,1.5,"My 5 year old dropped this from a standing position (about a foot off the ground) and it busted. I had to use the BB warranty to replace it the day after purchase for a fall that the tablet should've been able to handle that is designed for kids. I'm happy with the apps, but definitely not thrilled with the lack of protection that is designed for kids.",14,2564,2.0,False
1605,3.0,"So we gave it to my 1yr old for christmas, on the box it says if you break any way theyll replace, 30sec after opening he throws it down and jumps on .... works great lol loves watching spongbob on lol",14,3612,2.0,False
1659,3.0,bought this for my 6 year old grandson who's a bit rough but loves to play games and read...he loves it,19,3361,3.0,True
2548,3.0,"I wanted a tablet mainly to keep by my chair so I could look up stuff, such as information about movies I watch on TV, or answers to the New York Times crossword puzzle, or anything else I was curious about. I didn't want to spend much money, but was still dubious whether such an inexpensive tablet could be any good. I decided that for a measly fifty bucks (plus $20 for extra storage), it was worth a shot. I found that it's perfect for my purposes - relatively fast and easy to use. I haven't used it for downloading or the like, but my guess is it'll be OK there, too. I'm happy I bought it.",8,927,3.0,True
501,3.0,Like the fact that I can see videos and utilize ir with my lighting system.,4,499,3.0,True
214,3.0,Love this new Echo Show.The best in the Alexa family,4,3112,3.0,True
4353,2.5,I purchased as a gift for father in law and he loves it.,5,931,3.0,False
4805,3.0,My sister in-law recommended these to my wife and I and I thought I would try one. They are just the right size to lay in bed of a evening and read a good book for a while.,1,2052,3.0,True
4500,3.0,Great price works great I have no complaints about the product I would recommend to any one that loves kindle,5,1472,3.0,True
1044,3.0,"A wonderful use of creativity and design, where installation was a breeze and use was pure enjoyment",16,1520,3.0,True
1525,2.5,"It’s fun for the family to play with, but it may get boring after the newness wears off. We’ll see.",16,373,3.0,False
1588,3.0,My daughter loved it . Best gift for the price it comes with way more then I could have expected,14,3658,3.0,True
2663,3.0,"I am so delighted I purchased this tablet for my toddler son! Pros: The rubber case allows the tablet to take quite a beating, which was crucial for this purchase. Another huge pro is that adults can use the tablet under their own sign-on which works like any other tablet. From the adult sign-on you can customize what your kids can watch, screen time allowance, and add or remove apps for them. The price isn't bad compared to the price of adult tabletsCons:Kind of bummed I can't link my Google Play apps I purchased but I guess it makes sense this is not a Google/Android product. The battery life isn't all that great, but the charger is fast!I wish there was a freeze option that would prevent kids from hitting the screen while watching Netflix or other videos Highly recommend for anyone with young children. You won't be disappointed!",14,272,3.0,True
1840,2.5,"this was a christmas present, for the nephew works good, he loves it",19,143,3.0,False
3951,3.0,"I bought this for my grand daughter when she comes over to visit. I set it up with her as the user, entered her age and name and now Amazon makes sure that she only accesses sites and content that are appropriate to her age. Simple to do and she loves the capabilities. I also bought and installed a 64gig SD card which gives this little tablet plenty of storage. For the price I think this tablet is best one out there. You can spend hundreds of dollars more for additional speed and capacity but when it comes to the basics this tablets does everything that most people will ever need at a fraction of the cost.",6,2667,3.0,True
3978,3.0,We have one for each of my children so I bought this one for my mother. They are amazing tablets especially for the price!,6,3160,3.0,True
1345,3.0,"I purchased this, in addition to several other Alexa products, because I wanted the hub to connect several smart home devices. So far it has been pretty easy to set up and use. I'm happy with the sound also.",16,3813,3.0,True
204,3.0,"It’s good, but not google smart, it answers when no one asks. Kind of spooky. The distinction in the voice context is absent",4,653,3.0,True
3686,3.0,Great size. Works with all apps. No issues yet. Would buy more.,6,194,3.0,True
2457,3.0,Great tablet for the kids and adults great features like the rubber case and free features for kids,14,1683,3.0,True
