,reviewId,rating,testimony,itemId,userId
4107,4252,5,"I bought this tablet to replace one I had bought a while ago for my daughter, all I heard upon opening is ""Mom, you are the best"", as she was excited to get a newer up to date Fire. She loves the fire tablet and so do we as a family. Amazon Fire is our go to. We can not switch to anything else!",1,655
4108,4253,5,The Apple Watch is great. I am very happy with the purchase.,1,2163
4109,4254,3,Not easy to navigate and download apps to the device,1,1613
4110,4255,4,"This tablet does a great deal! From surfing the net, to watching movie, and using all of the music channels, this is an affordable way to stay in touch. Also, I use it for ebooks for school.",1,595
4111,4256,4,It is perfect as a secondary tablet for my son to take on the road.,1,2083
4112,4257,4,I got this tablet on a deal and has good quality of video you can watch.,1,1681
4113,4258,5,Got this for Christmas for my 3 year old and she loves it!,1,1169
4114,4262,5,I love the tablet....I just can't do without the tabelt,1,2973
4115,4264,2,"Hard to use, Lots of ads, and Randomly closes apps",1,3613
4116,4265,5,Just love this tablet.does everything teenage grandson needs it to do! I also buy one for my granddaughter!,1,3659
4117,4266,5,Great product. Exactly what I've come to expect from my Kindle readers.,1,3176
4118,4268,3,"My 7-year old daughter saved up to by this. Her brother bought the 8GB about a year earlier, so new she needed more space. The OS is a bit clunky, and less intuitive then on higher priced tablets, but tough to beat the price. Speed isn't great for web or certain gaming apps, but fine for books. Parental controls are helpful, but take time to figure out and require more steps than seem necessary to change. Overall, OK first tablet for kids, considering the price. For adults, fine for e-books and VERY basic apps. Otherwise, best to pay up for better quality and OS efficiency.",1,3497
4119,4269,4,"Quite light, easy to conceal, easy to use and quite quick.",1,2203
4120,4270,3,"Not a substitute for an iPad, but a really good tablet for reading and minimal internet usage.",1,3257
4121,4271,5,i bought an amazon fire 7 tablet for my 7 year old granddaughter and she loves it. it is easy to operate and charge.,1,2328
4122,4272,4,"Great for reading books, but I having to manually update the apps is a pain.",1,85
4123,4273,5,This was gift for my step son. It is easy to use and set up.,1,319
4124,4274,4,It is good to have this as a backup. Lags performance eventually. Not worth for the money.,1,199
4125,4276,5,"This is the second Amazon Fire 7 tablet I have purchased, this time in a color other than black. This, like the first, has met all my expectations.",1,3322
4126,4278,5,Bought this as a Mother's Day gift. Fits perfect inside her pocketbook for accessible use.,1,587
4127,4279,4,This is a good tablet for my son to use to play his games.,1,1589
4128,4280,5,Gift was on point. Recipient was very pleased. Would recommend to others.,1,442
4129,4281,5,"The Fire tablet is great, we just bought our second. It's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.",1,3703
4130,4282,5,I normally read my ebooks on my phone but my son beoke his tablet and so I gave him mine and bought a kindle for myself. I must say that I cant put it down i love it so much.,1,1587
4131,4283,5,I'm very happy with my purchase. I bought one because my wife has one and is very happy with hers.,1,537
4132,4284,5,My son just love playing games on this tablet. Its easy and fun!,1,722
4133,4285,3,"I bought this as a gift to my parents. The unfortunate part was that I was a little misinformed about the connectivity between the tablet and a chrome cast that I purchases as well as part of the gift. The tablet is not compatible with the table and that was a little disappointing. Other than that, it's an alright product.",1,3164
4134,4286,5,This is a great tablet. There are thousands of books and movies and music to choose from the Amazon store. It is very easy to navigate,1,3197
4135,4288,5,Good size for space I had for the TV. The color is good.,1,1156
4136,4289,5,Good inexpensive device. Still in touch with modern technology.,1,388
4137,4290,5,My other one last for two years. Than went out. My daughter loves it,1,2255
4138,4291,5,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,1,2249
4139,4292,3,is a God tablet but the camera could be a little better,1,2077
4140,4293,4,Would have gotten 5 stars but the screen is to light when put on dark screen for reading. All the adds make it feel cluttered but that might just be me. Over all for price it is a nice ereader.,1,1983
4141,4294,4,just what I was looking for to putin my guest room. It has a good picture,1,2647
4142,4295,5,"battery seems to die fast, but that is my only complaint.",1,1019
4143,4298,4,The table is great just to experience what is available on a tablet without a hugh expense. I would recommend to others.,1,1917
4144,4299,5,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,1,2726
4145,4300,4,Good picture and sound quality. Handy size. Meets my needs and then some.,1,231
4146,4302,5,"Exactly what we wanted from it, something to use the streaming apps when the tv is being used, and want something larger then your phone. Battery lasts days and was great purchase.",1,443
4147,4303,5,I love this and it's great for kids got it for a early Christmas gift for a friends son and he loves it,1,1498
4148,4304,4,Bought for my kids and they love them!! They love the camera!,1,2500
4149,4305,5,So my old kindle stopped working recently. Not sure why but it would not connect to our new router. So I checked with Best Buy and saw they had Kindle on sale for $60 which is a great deal for a color kindle tablet. I especially like that I can setup the reading mode which dims the tablet and removes the blue led light. So far I have read 5 books in the past 2 months on this kindle and it flawless.,1,244
4150,4306,4,Looks nice can't wait to try it out! Great price for a tablet.,1,571
4151,4307,5,I tryed the 16GB to see if it was any different from the 8GB and found little difference.May hold more apps,1,2919
4152,4308,5,All data from previous Kindle self loaded and was a seamless transition from old to new unit.,1,1682
4153,4309,4,I bought this as a gift and it has performed perfectly. Can't beat at this price.,1,1765
4154,4310,5,This Fire worked great but I returned it because it was not the one I wantedBest Buy took it back for a full refund with no problems Best Buy is alsome,1,2576
4155,4311,5,"I was looking for a tablet for my 5 year old. This tablet was definitely worth the price and it's not a ""kiddie"" tablet, as she calls them.",1,2420
4156,4312,4,My son loves this product. He plays video games and watch movies on his tablet. We also use it for learning. There are several learning apps you can download on this product.,1,192
4157,4313,3,Brought this for my 8 yr old son. He cannot put it down. Would recommend this product.,1,2753
4158,4314,4,Bought this for my teenage daughter and it works beautifully with great battery life.,1,1521
4159,4315,3,"I purchased this since I bought my grandson this tablet for Christmas. The tablet is slow, considering price that's OK.I have problems with the charger, it won't charge when I am using the tablet, the charger needs to be plugged in and not moved for it to charge.For the price the tablet is OK.",1,1384
4160,4316,5,It was amazing everything was perfect and it came on time,1,2037
4161,4317,5,This kindle fire is great. The kids love it. They can watch shows and play games. Keeps them entertained.,1,385
4162,4318,5,Tablets are best used for personal reading. Clear and it like a book. you dont have to sahre,1,2639
4163,4321,5,"I replaced an older tablet with this new version, all of my e-books transferred to the new one and I love it.",1,718
4164,4322,1,"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",1,2139
4165,4324,4,We already had a tablet for our son and it was time to get one for our daughter. They are a good learning tool.,1,3507
4166,4325,5,I bought this for my 25 year old son for Christmas. He loves it!,1,1433
4167,4326,5,"bought this as a christmas gift for our son, it holds a lot of games and is very easy to use",1,1696
4168,4327,4,"We bought this for our toddlers, and so far seems to hold up well with them. Some quirky rules with Amazon and accounts with product, but overall good for what we need.",1,580
4169,4329,5,The product was fine. I would definitely recommended to a friend.,1,264
4170,4330,5,Easy to use and love all the things I can do on it.,1,3250
4171,4331,5,Nice Tablet for games and keeping up on social media!,1,2739
4172,4332,5,"It's amazing. My daughter loves reading on it, watching Netflix, going online to look things up, etc. She loves the touchscreen aspect, and the settings are advanced, but very user friendly. Easy to navigate. Lots of great features for a very low price. The only negative is that the camera is not the best quality. But that's not important to her.",1,144
4173,4333,5,nice size screenlike feachers included storage very goodexcellent color clarity,1,3010
4174,4335,5,"Is nice for reading, sometimes the screen is a little slow. Hate the ads on the main screen",1,2394
4175,4336,4,The connectivity was okay to setup for access the navigation was a little clumsy. Overall good product for a good price in it's category.,1,2866
4176,4337,4,"This is a nice little tablet, for me since I don't do a lot on a tablet, it's a great size. It took a little getting use to working with, but am a little more comfortable with it now.",1,910
4177,4339,4,"I read a huge number of books in Kindle format. This Kindle Fire is perfect for that. It's just the right balance between screen size and easy carrying. It also is great for Audible users (you will want to install a micro SD card, though). You can also use it to watch Netflix and the like, although I don't. As a tablet, it leaves a lot to be desired. If you are looking for a tablet, give this a pass. It has a lot of system lag, and Wifi reception is terrible even in areas where other devices show a strong signal!Also, you should know that you can't access any apps on the Google Play store; it's locked into Amazon. None of that bothers me because like I said, I only use it to read/listen to Kindle books, and this device works perfectly for that. Bottom line: if you just want a Kindle reading platform with some extra functionality, this will work well for you. If you're looking for the full Android tablet experience, look elsewhere.",1,405
4178,4340,3,It's an ok tablet because you need to have an Amazon account in order to download free apps,1,1906
4179,4343,5,Bought for my son. Works great. Great tablet for the $.,1,46
4180,4345,5,"For the money I highly recommended it. It is great when linked to Netflix, Disney Movies, etc",1,1738
4181,4346,5,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance.",1,3205
4182,4347,5,I bought it for my fianc and he can't get enough of it. Awesome purchase.,1,2877
4183,4348,5,Godchild loves it. He works it very well. Haven't had any problems,1,2111
4184,4349,1,Too bad Amazon turned this tablet into a big advertising tool. Many apps dont work and the camera is not good.,1,1071
4185,4350,5,The amazon fire tablet is awesome..my kids love it,1,3758
4186,4351,5,Love everything about my new tablet. Good for on the go work related stuff or even just basic movie watching or emails.,1,3131
4187,4352,5,"I have bought the cheaper tablets for my kids, in the past, however, the sales associate recommend this tablet, and it was only 10 dollars more. So far, I am really impressed by the difference in quality.",1,214
4188,4353,5,"Bought this tablet for my son..great battery life, shipped fast..great value!",1,3543
4189,4354,4,This is an amazing product for reading books and watching movies.,1,639
4190,4356,5,Allows me to watch and read digitally. Great product,1,3695
4191,4357,5,I bought this tablet as a 13th birthday present for my niece. She loves it and takes it everywhere. She reads books and watches Netflix just to name a few things you can do with this tablet.,1,3261
4192,4358,5,I am really enjoying it !! Love it ! Sales person was also great,1,2742
4193,4359,5,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,1,242
4194,4360,4,Was good price.Wish it had Google Play download on to it.,1,2437
4195,4361,5,This was a gift for my grandson and he loves it. It is easy to use and keeps him occupied for hours.,1,3514
4196,4362,4,"it was good, works pretty easily. the camera is good.",1,3780
4197,4363,5,"bought this kindle for my grandson, he loves it and it very easy to use",1,2673
4198,4364,5,It's perfect for me when I'm doing homework or just surfing the web when I'm at a Starbucks or just at home.,1,806
4199,4365,5,Great tablet for reading and game play. Color is great.,1,1693
4200,4366,4,I got this tablet so I wouldn't have to pack up my laptop when I went to my boyfriend's when I want to do my online class. This is perfect for that,1,354
4201,4367,5,Smaller overall size with the same screen size of our older kindle fire. Faster processor.,1,3709
4202,4369,5,"Good tablet for my daughter! She loves it ,but she gets annoyed how the battery runs out quickly!",1,2942
4203,4371,5,"She loves it, she has one of the first Kindles and uses it daily, so this new one was a surprise and she enjoys the color in some of the cookbooks. The clarity and the Washington Post was an added feature, and fact that it was so easy to use.",1,3328
4204,4372,5,"My teens needed something they could use to read favorite books, watch movies, edit photos, and catch up with friends on social media. The Kindle Fire 7 tablet covered all this and more at a great price.",1,1398
4205,4374,5,This was a purchase for Christmas! Great tablet to surf the web or read books on! Would recommend for any age!,1,3097
4206,4375,4,I bought this for my mom. She enjoys checking her email and Facebook. She enjoys playing games most of all.,1,2047
4207,4376,5,"We are so pleased with this tablet. We purchased one for each of our grandsons. They can all use them, play games together and send messages to the grandparents once in awhile.",1,2299
4208,4377,5,bought for daughter in law and she likes it. she wanted a fire,1,1704
4209,4378,5,"I use mine for email, Facebook ,games and to go on line. I also have down loaded books. I use it to take photos. It is small and be taken easily. I would recommend it to anyone .",1,1741
4210,4379,5,Like it so much I gave them out as gifts for Christmas,1,1316
4211,4380,4,This tablet is great for ebooks and small apps. Kid friendly.I feel like it runs slower than apple products. But can't beat the price overall.,1,825
4212,4381,5,"I bought for the wife for a Christmas present to replace her old Barnes and Noble nook . She loves it , its lighter,faster and has a lot of newer apps on it . great cheap reader.",1,3232
4213,4382,5,this is the best tablet out there.....great bang for your buck,1,174
4214,4383,5,I was resistant to putting down my real books and begin using a kindle. I'm so glad I did. It's so convenient to shop and instantly download a book. Plus no more storing hundreds on books in my house.,1,512
4215,4384,5,I'm an author and frequently give these away as promotional prizes. My readers love them.,1,3612
4216,4385,5,I'm very ignorant of tablets. I bought this for my 2 year old and it has a lot to offer.,1,1853
4217,4386,4,I like this product but have problems with it turning itself on when just charging it. also several times it shut down and I had to go to reinstall factory settings losing my stuff. Alot of new options I do not use but several of my friends like.,1,104
4218,4387,5,"Small enough to carry every where. When he is using it, you can hear a pin drop.",1,1200
4219,4388,3,"It's a little slow, and the camera isn't the best, but for the price it's fine",1,2986
4220,4389,5,I have already got 2 from Best Buy before this is my third one,1,961
4221,4390,5,Using for Pandora in an office setting. Set up with older system and speaker system - works great.,1,1629
4222,4391,5,I bought this tablet for my grandson and he absolutely loves it!!!!!,1,2448
4223,4392,4,"I am a senior citizen who is not that great on computers or tablets, therefore, I need a book to help me understand how to do things on the tablet. I could not believe that this tablet did not come with an instruction booklet. It's taking me some time but I am learning how to get around this thing. That's why I can only give this product 4 stars instead of 5.",1,3693
4224,4393,4,"I bought this for my mom while she was in rehab following shoulder surgery. She loved it. I put several books on it for her and she liked the ease of use, she does not get on the computer and so I needed it to be easy.",1,1801
4225,4394,5,Perfect for my granddaughter birthday. She loves to read. So many books,1,3357
4226,4395,4,I bought this to read books on. Excellent for that. Difficult to navigate otherwise,1,1010
4227,4396,4,my grandchild really enjoy playing and watch videos on her Kindle,1,370
4228,4397,5,Very nice tablet I like the size of it too nice for a young person,1,212
4229,4398,5,Bought this as a surprise gift and the recipient loves it!,1,1359
4230,4399,3,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store.",1,324
4231,4400,5,This is a low cost item that provides huge returns for the money spent. It is a great little tablet.,1,1838
4232,4401,5,This product is great! It is great for those that enjoy using it for reading but also for entertainment. It is the perfect size for sitting in a coffee shop or on your couch to read a book or watch your favorite tv show.,1,2004
4233,4402,5,The best Kindle I have ever used. It does everything.,1,830
4234,4403,5,I'VE had other kindles and when my current ones storage became low I knew I wanted to purchase another one. It can be used for a variety of uses.,1,1265
4235,4405,5,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.",1,3025
4236,4406,5,I bought one a month ago for my 6 year old Granddaughter as she is always on mine. So I gave this one to her 9 year old brother for his birthday this month! Love the Kindles,1,2814
4237,4407,3,This does everything your smart phone does but with a larger screen for easier browsing and input.,1,3272
4238,4408,5,"For the price you can't beat this little tablet, it does an awesome job!",1,1537
4239,4409,4,"Can't beat the price, it looks and feels nicer than my samsung tablet. I bought this as a gift, but I am thinking about getting one for myself.",1,3732
4240,4410,5,My son uses this tablet for movies and music and to surf the internet. For the money it has been fantastic.,1,3591
4241,4411,5,Nice tablet for a kid or teenager no allot of memory.,1,1552
4242,4412,5,Well made and profrssional looking. Operating manual clear and complete.,1,3526
4243,4414,5,I bought this primarily to be used as a Kindle eReader and this is a good product for this cost.. The only drawback is that I cannot access all the apps available on the Google PlayStore and have to be content with what is available on the Amazon app store.,1,1188
4244,4415,4,Moved all the ad apps to a folder and loaded what I wanted. Small size fits in my sport coat pocket.,1,1218
4245,4416,4,Got this tablet for my 7yr old daughter and it has been great for her. It's the right size for her little hands. Only drawback is the you can not get google apps on it. Apps have to be from Amazon and they might not have the app you want.,1,2908
4246,4417,5,This tablet is perfect for my six year old's learning apps.,1,597
4247,4418,5,"I bought a kindle fire 2 years ago and enjoyed using it, I always wished for more storage and better connectivity. This new model has both and I can use with my amazon account.",1,1589
4248,4419,4,It works nice. Still seems like ancient techonology compared to any apple product,1,2426
4249,4420,5,This tablet is great and easy to use. Very convenient and handy to have around,1,1100
4250,4421,4,"This product was purchased for my son to use with another product that required this particular tablet. I think compared to other brands we have or have had this one is pretty good, easy to operate, and I like that the parent has to approve of the settings and games/activity for the child to use. I would however like to see this product allow google accounts to hook up with it so that way you can get stuff from google play on it that amazon store doesn't have!",1,2089
4251,4422,5,I bought my step mom an updated kindle. She reads the new kindle more than her old one.,1,1745
4252,4423,4,I love this tablet. Works great for my needs. Ebooks Facebook light gaming. Internet is a little slow but it's $40 what can I say. I installed Google chrome for more apps.,1,3171
4253,4424,4,I purchased as a gift for father in law and he loves it.,1,567
4254,4425,5,I love the functionality of this Amazon Tablet. Bought one for me and one for the hubby!,1,2780
4255,4426,5,"This is a great value for the money. It is easy to use and has a lot of great features . In addition to the ability to read books on it, I can listen to music; play games and use it as a camera. It is a great value for the money. The screen is large enough to make reading easy.",1,3638
4256,4427,5,Love the communications with alexa and the new home display.,1,3381
4257,4429,4,Exactly what I expected. I own three of these already.,1,3188
4258,4431,5,"For a basic tablet, this is perfect. Good price. Does all I need it to!",1,3571
4259,4432,5,For the price this is a great tablet. Got it for my wife for Christmas and she loves it.,1,2196
4260,4434,5,This is a grate product and the price very fare just so happy with my Kindle!,1,3452
4261,4435,5,"I love this tablet,I use it for school readings ,for my philosophy class , my Mac book is to delicate to take to school,but my fire tablet is perfect !",1,1962
4262,4436,3,I wish it has some more of the apps from the play store some are just not there,1,940
4263,4437,3,Bought this tablet for 8 year old. It holding up good & she loves it. She enjoys playimg her games & being able to get on the internet.,1,2048
4264,4438,5,Love it! Really like the camera as my old one was backwards and hard to use.,1,3406
4265,4439,5,Any Kindle product I have purchased is easy to use,1,1616
4266,4440,5,"Good choice for the price, good performance, and fast.",1,3529
4267,4441,5,"I bought this low-priced Kindle to test as a travel replacement for my 14-pounds of laptop. I wound up taking it on a month-long trip out of the country, and it was superb for email, online transactions like buying theatre tix, and finding and making various reservations. Also, outstanding performance for videos and music. All this for $70. Suggest you buy a USB-mini cable if you buy one of these superb devices. yokod",1,3637
4268,4442,4,"convenient, easy to use and grand kids all have one too.",1,1725
4269,4445,4,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.,1,538
4270,4446,5,Liked the first one so much I bought one for the wife,1,519
4271,4447,5,This is my second Kindle. The first was a gift several years ago. The display and speed are much better.,1,201
4272,4448,5,This is my 2nd Amazon tablet. I love it. I also bought one for my husband & mother in law.,1,2015
4273,4450,5,I bought this one for a family member because I loved mine so much! She was very pleased.,1,3408
4274,4451,5,I had originally bought my son the Kindle Fire HDX. And it worked great for him. The only downfall to it was he wanted both the rear and front facing cameras. But it only came with the front facing camera. As children do they break things. And he broke the screen on this one after having it for a year. I did not want to spend that much money on the second kindle so that's why I chose this Amazon Fire 7-inch tablet. And it has the front and rear facing cameras and that my son wanted. All the features are the same. It is a great buy. I would highly recommend it.,1,1314
4275,4452,5,I can read just about any book that is published and not leave my house to go to the store and have to buy them.,1,184
4276,4453,4,Looking for a reader with some basic tablet functions. This was just that.,1,233
4277,4454,5,"I made this purchase for myself to free up space on my phone. Now I use it for books, movies and a lot more!",1,2223
4278,4455,5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased",1,926
4279,4456,5,"Awesome.. Everything I need and more. I'm very happy with the tablet.I'm very happy.Thank you,Kathleen Stroyek",1,300
4280,4457,4,"For being such a small, affordable tablet, it has all the features and apps you need plus perfect size for reading books. And the best part part is it fits in almost any purse!",1,3379
4281,4458,5,"I reviewed a lot of tablets before I bought this one. It is the first one I have ever purchased. I am no tech geek and it was pretty easy to figure out how to use it. I mostly bought it for and use it for: reading e-mail, facebook, and browsing the internet. I really like it and use it more than my laptop. But, if I need to do anything detailed, I use my laptop. Overall it's a great tablet for a beginner, and you can't beat the price.",1,2684
4282,4459,5,Next generation of Kindle - with more storage. Allows the kids to download and play the favorite games,1,2138
4283,4460,5,Purchased as a replacement for a Kindle and it functions well as a Kindle and a tablet.,1,953
4284,4461,5,I bought two of these for two of my children. The parental controls are great and I can easily control their access to content. The ability to make them do something educational like read for 30 min before playing games is awesome. This tablet does everything I wanted it to do.,1,2403
4285,4462,5,"I use it daily to check emails, social media and recipes.",1,2406
4286,4464,4,Good for pleasure not for work. But good value for what you pay.,1,1295
4287,4465,5,I would highly recommend this kindle. It is user friendly and not to big. But large enough to see easily,1,19
4288,4467,4,This was a birthday gift for a family member who loves to read books. Couple this with Amazon gift cards and the library is endless!,1,2256
4289,4468,5,Bought this for my mom who is in her 70's. It's perfect and easy to use for the older generation.,1,3361
4290,4469,4,"great if you want to read, watch a show, catch up on email, or casually browse the internet.",1,2086
4291,4471,5,It was all that my grandson wanted and didn't have to search everywhere to find it.,1,2533
4292,4472,5,My son is 6 and loves it. It's very easy to use...,1,922
4293,4473,5,Making a gift baskey and choose to place this Kindle Fire as the main surprise. Great price!,1,1088
4294,4474,5,I bought this for my daughter. She loves it. She reads books and plays games.,1,3749
4295,4475,3,I was hoping to find something universal to as a tablet but you get what you pay for.,1,2269
4296,4476,5,"Bought this tablet for my grandson, and we couldn't be happier. He loves it, and it is easy to use. Created the children's account, so he wouldn't be distracted by all the other goings on the internet. Bought this, so he could play games, do his school work, as it links up nicely to the IXL and Google class. Love the usage timer, and the ability to lock it down. I have loaded the Google Play Store on it, so we now access to many games and other apps. No issues so far. Great buy for the money. Only down side I can see (or in this case hear) so far, low sounding speaker. Could be a bit louder or better placed. All in all, you wont be disappointed in this purchase. Great for web page looks ups, reading and playing games.",1,3067
4297,4477,5,The tablet is very light and streams well. I only use it to stream movies and it's much ligher then an iPad so makes mobility that much better.,1,3253
4298,4478,4,"Got this when it was on sale mainly to get the books not available @ B&N and to play audiobooks. Main drawback: the constant advertising! You turn it on and get a ad. Let it sit for a moment or two, another ad pops up. Ads for nothing I've ever expressed an interest in. Very irritating.Color is very crisp and clean.Love my older Nook but lately B&N doesn't always have the books that are available on Amazon. Will continue to use the Nook as my primary e-reader with the Fire as my primary audiobook player.",1,3606
4299,4479,5,Killer tablet for the price. No issues running any apps or programs.,1,2275
4300,4480,5,Purchased these for Christmas gifts. Assuming they were satisfactory because I didn't hear of need for returning. Purchased as angel tree gifts for preteens.,1,259
4301,4481,5,Reliable with great memory and storage. Excellent battery life. Would recommend to young and old.,1,2150
4302,4482,5,Grandson was so happy & pleased with the Fire tablet. He was able to download & start playing within minutes of purchase. Would buy another if the need existed.,1,1818
4303,4483,5,This Kindle Fire is lighter than my old one. The speed is great & all apps load very quickly. I also like that it comes in different colors.,1,236
4304,4485,4,This is an upgrade for my wife as her old kindle wouldn't charge anymore. She likes the feel and the games plus reading material. It rolled over most of her games easily tried to get her to buy an iPad but she has all she needs on thus device,1,1547
4305,4486,5,"Great tablet, not for the power user. Average users will find everything they need.",1,486
4306,4487,4,Nice tablet at a very affordable price.............,1,188
4307,4488,5,Does exactly what it is needed for my daughter and comes at a great price.,1,2438
4308,4489,4,"cool tablet that you can use daily, just freezes a bit, but the reset button works well.",1,3300
4309,4490,5,I love it! I'm a senior and was able to set it up and get library books without help.,1,2636
4310,4491,4,Bought for my mom as a gift. She's not tech savvy but it's easy for her to get used to. Definitely a good tablet for beginners.,1,682
4311,4492,4,"Great Product, User Friendly and can't be beaten for the promotion prices.",1,1726
4312,4493,5,Not bad for the price and what it can do. It's decent just for web browsing.,1,3338
4313,4494,5,This is a great devise for reading books or taking photos. Best Buy Associate was very helpful.,1,245
4314,4495,5,"Bought this with the intention of reading more, it serves it's purpose! I will be purchasing another one soon for my nephew, for his books and learning games.",1,1675
4315,4496,5,We've had this tablet for about a month and have no complaints. Great tablet for a kid with lots of storage for games!,1,3329
4316,4498,5,The Amazon fire was a gift for my mom and she seems to really enjoy it. I have one so I bought her this one for her birthday. She enjoying all the games she downloaded.,1,1157
4317,4499,5,She love it. She said it easy to use.She love it very much,1,3714
4318,4500,5,I bought this as a gift for my sister and every time I see her she is using it. She does not have a computer or internet at home and is very dependent on the library. This works so well for her. A stop anywhere there is free wifi and she is online. So much tech utility for such a low price.,1,3417
4319,4501,5,The kinde was really good and my dauther like it. It is very good product and i would reccomend this to al my firends and family.,1,3697
4320,4502,4,"Great tablet for the purpose of reading, also inexpensive",1,1637
4321,4503,4,My Grandma likes it a lot. For the basic book reader nothing beats it for the money.,1,3736
4322,4504,5,I thoroughly enjoy reading on this. That is the main reason I bought it and it fits nicely in my purse.,1,817
4323,4506,5,"Bought it as a Christmas gift for dad. For someone who is new to gadgets, he is enjoying it!",1,3772
4324,4507,5,"I love my Fire and the fact that I now have a place for my ""library"" that's not taking up space on my phone.",1,679
4325,4508,4,"works great, easy to use. play videos and game good",1,1498
4326,4509,5,Upgraded,1,2480
4327,4510,2,"Loved my husbands 4th generation disappointed in my 5th generation. 4th generation has 2 speakers and sound is much louder than the current 5th generation. I purchased this expecting the same quality in sound, or better, since I use the kindle to watch my TV shows.",1,713
4328,4511,5,I am pleasantly surprised at how well this works. I bought the e reader and it didn't work so I was nervous buying this kindle. But it works great and my son loves it!,1,3635
4329,4512,1,"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.",1,3074
4330,4513,5,It is a great tablet believe it or not it is also great for kids use parental controls.,1,2465
4331,4514,5,"Quite an upgrade from the original Fire. The deletion of the carousel was a welcome change. The new turn style approach is faster and more consice. Still don't know why a chime sounds? Also miss the ease of making notes while reading. There has got to be a better way to organize books. Trying to figure out series, trilogies etc. Is impossible, and if you buy a series in a set then the chances are good that Amazon won't pick up a new purchase as a book already read.",1,1399
4332,4515,5,This is the 4th tablet I have bought for my 10-year-old son over the past few years. He is just rough with the. I made sure to purchase the rubber cover and I am set. There is plenty of space on the tablet for him to keep the fun apps that he likes. He is managing well with it. Glad I purchased it.,1,34
4333,4516,5,"We have always been Nexus Tablet desciples, and in fact have bought 6-8 of them for self and family members. This one was for granddaughter to replace Nexus that had gotten slow.This one works better/faster than the Nexus! It's fast....easy to use; perfect tablet for a child or teenager...and can't beat the price!Very pleased with purchase....",1,1842
4334,4517,5,Great tablet for the kids to play games and watch shows.,1,1892
4335,4519,5,I love my Kindle! It's perfect for reading my favorite books!,1,730
4336,4520,4,The only problem I have is have to recharge battery every 4-5 hrs. Other than that is a great item !!,1,3712
4337,4521,5,I'm normally an Apple snob but needed a cheap tablet and was very surprised how functional the Amazon Fire is.,1,813
4338,4522,5,Perfect Tablet for my grandkids. Easy for them to use as the parent can set up controls on this tablet. ABC Mouse can be downloaded for preschool kids which is a plus. Purchased 4 one for each of my grandchildren so there is no more fighting of tablets. Great find! Thank you Best Buy. Also I purchased the insurance for these tablets because you know how little ones are. Overall everyone was very happy at Christmas,1,1239
4339,4523,5,A great tablet for the price--really no major complaints!,1,1712
4340,4524,5,"I bought two of these as a birthday gift for my niece and nephew. They absolutely love them. They use it all the time to play games and music. Great deal, great price LOVE ITL:)",1,2718
4341,4525,4,Bought this for my 7 year old so he could play games on those looooooong hockey game car rides -- this tablet was more than enough for what we needed and the app selection is good in the Amazon store! No complaints here!,1,3803
4342,4526,5,Using the Kindle to read books and stream videos is very easy and enjoyable.,1,2920
4343,4527,5,I love this tablet. It's the perfect size for my kid. Keeps him entertained during long trips. We picked up the free time kid proof case and it's perfect also.,1,1683
4344,4528,1,"Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item.",1,2905
4345,4529,5,Love this tablet! This is my second. Just couldn't beat the price!!,1,142
4346,4530,5,Blue is beautiful & allows grand-daughter to be able to tell which one is hers. Loves the piano program and challenging herself to play as much of the song as she can. Nice size for traveling with.,1,536
4347,4531,4,Tablet good for kids and some adults. Price and screen resolution were also a selling point.,1,1012
4348,4532,5,My son LOVES it! Easy to use and download books. Requested for his Birthday gift.,1,219
4349,4533,5,"I bought this tablet for my three year old niece. It was easy to set up for her, and she loves it. I also purchased the Kids Free case, to protect it.",1,3311
4350,4534,4,Great for my kid. She takes it on all our road trip.,1,1029
4351,4535,5,I love the tablet and would buy it again and would tell my family and friends about the fire tablet,1,2282
4352,4536,5,"This is the forth kindle we have bought for grandchildren. With a spongy protective case, they take them everywhere.",1,3404
