,reviewId,itemId,userId,rating,sentiment_score_norm
1780,1888,9,3042,5,4.5
1781,1889,16,3498,5,3.0
1782,1890,10,1493,5,4.0
1783,1891,16,1762,5,4.0
1784,1892,10,999,5,4.0
1785,1893,16,178,4,4.0
1786,1894,16,725,5,4.0
1787,1895,6,588,5,5.0
1788,1896,9,3388,4,2.5
1789,1897,9,372,4,3.5
1790,1898,16,2949,5,3.5
1791,1899,16,809,5,4.0
1792,1900,7,3054,4,3.0
1793,1901,7,3150,5,4.0
1794,1902,10,3481,5,5.0
1795,1903,16,25,5,4.5
1796,1904,16,1722,5,4.5
1797,1905,4,156,4,5.0
1798,1906,4,1412,5,4.5
1799,1907,4,2452,5,3.5
1800,1908,16,3670,5,4.5
1801,1909,4,806,5,3.5
1802,1910,16,2716,5,5.0
1803,1911,7,3292,5,3.5
1804,1913,16,1804,1,3.0
1805,1914,16,2737,5,5.0
1806,1915,16,1744,5,4.0
1807,1916,16,2451,4,3.5
1808,1917,16,301,5,4.5
1809,1918,4,1406,5,4.0
1810,1919,9,1546,3,2.5
1811,1920,4,1821,4,4.0
1812,1921,4,3515,5,4.0
1813,1922,4,3803,5,4.0
1814,1923,7,2116,5,3.5
1815,1924,4,3526,4,3.5
1816,1926,16,3596,5,3.5
1817,1927,16,434,3,5.0
1818,1928,16,2495,5,3.5
1819,1929,4,1200,5,3.0
1820,1931,6,1142,4,3.0
1821,1932,4,645,4,3.5
1822,1933,10,1902,4,4.0
1823,1934,16,844,5,4.0
1824,1935,4,158,5,3.5
1825,1936,9,868,5,5.0
1826,1937,4,3392,3,3.5
1827,1938,6,77,5,4.0
1828,1939,9,2173,4,5.0
1829,1940,4,3078,5,4.0
1830,1941,16,246,5,3.5
1831,1942,6,1679,5,3.5
1832,1943,4,1928,5,3.5
1833,1944,10,3119,4,4.5
1834,1945,16,3351,5,3.5
1835,1946,9,1564,5,4.5
1836,1947,4,45,5,5.0
1837,1948,7,1259,5,4.5
1838,1949,4,3514,5,3.5
1839,1950,9,756,5,5.0
1840,1951,4,2453,5,3.5
1841,1952,4,350,5,4.0
1842,1953,16,3423,5,4.5
1843,1954,16,2371,5,4.0
1844,1955,6,305,4,4.0
1845,1956,4,3153,5,3.0
1846,1957,16,3076,4,4.5
1847,1958,10,1103,4,3.5
1848,1959,4,3000,5,4.0
1849,1960,7,1744,3,4.5
1850,1961,16,2711,5,4.5
1851,1962,6,2100,4,3.0
1852,1963,16,821,4,4.5
1853,1964,9,3167,5,3.5
1854,1965,4,655,5,4.0
1855,1966,4,1242,5,4.0
1856,1967,9,338,3,2.5
1857,1968,16,3323,5,4.0
1858,1969,16,117,5,5.0
1859,1970,7,2405,5,4.0
1860,1971,16,1645,4,2.5
1861,1972,4,1429,3,2.0
1862,1973,7,1509,5,4.0
1863,1974,4,1067,5,4.5
1864,1975,16,3814,5,4.0
1865,1976,16,2602,5,3.5
1866,1977,4,325,4,3.5
1867,1978,4,3629,5,4.5
1868,1979,7,1561,5,4.0
1869,1980,16,942,4,3.5
1870,1981,16,2472,5,4.5
1871,1982,7,2399,5,3.5
1872,1983,9,2607,5,4.0
1873,1985,6,3803,5,5.0
1874,1986,4,2909,5,4.0
1875,1987,16,1126,5,3.0
1876,1988,16,917,5,5.0
1877,1989,7,1985,5,3.5
1878,1990,16,3663,4,4.0
1879,1991,9,3776,5,3.5
1880,1992,4,3408,5,4.0
1881,1993,16,290,5,4.0
1882,1994,4,2299,5,4.0
1883,1995,4,3244,5,3.0
1884,1996,4,660,5,3.5
1885,1997,16,810,4,3.5
1886,1998,16,1733,5,3.5
1887,1999,4,3205,5,2.5
1888,2001,16,535,3,3.0
1889,2002,4,3124,5,3.0
1890,2003,7,2958,4,4.0
1891,2005,16,693,5,4.0
1892,2006,4,802,5,4.5
1893,2007,16,2496,5,4.0
1894,2008,7,469,5,4.0
1895,2009,16,801,5,3.5
1896,2010,16,3196,5,3.0
1897,2011,16,2838,5,4.0
1898,2013,4,2184,5,3.5
1899,2014,16,641,5,4.5
1900,2015,4,144,5,4.0
1901,2016,7,2484,4,3.0
1902,2017,7,1263,5,4.0
1903,2018,4,871,5,4.5
1904,2019,6,3681,5,3.0
1905,2020,4,2310,5,5.0
1906,2021,7,1864,5,4.5
1907,2022,16,2776,5,3.5
1908,2023,16,126,4,4.0
1909,2024,16,2530,4,2.5
1910,2025,7,1229,5,5.0
1911,2026,16,1448,4,3.5
1912,2027,4,704,5,3.5
1913,2028,16,1243,5,4.0
1914,2029,16,1229,5,5.0
1915,2030,6,57,5,3.5
1916,2032,16,2853,5,4.5
1917,2033,16,2642,5,3.5
1918,2034,7,862,5,4.0
1919,2035,16,1285,4,5.0
1920,2036,4,1435,5,3.0
1921,2038,6,2643,4,4.0
1922,2039,4,1218,4,3.0
1923,2040,4,768,5,5.0
1924,2041,16,149,4,3.5
1925,2042,16,614,4,5.0
1926,2043,16,143,5,4.0
1927,2044,6,1436,5,5.0
1928,2045,16,1723,4,4.0
1929,2046,16,1413,4,5.0
1930,2047,4,1123,5,4.0
1931,2048,9,2447,4,3.0
1932,2049,16,2791,5,3.5
1933,2050,16,3204,5,4.0
1934,2051,16,2484,4,3.0
1935,2052,4,3358,4,5.0
1936,2053,4,1049,5,3.5
1937,2054,16,2855,4,4.0
1938,2055,16,3295,5,3.5
1939,2056,7,1437,5,3.5
1940,2057,9,1150,5,3.5
1941,2058,9,2627,5,4.0
1942,2059,16,2708,5,3.5
1943,2060,16,3013,5,4.5
1944,2061,7,189,5,4.5
1945,2062,16,2770,4,4.0
1946,2063,16,651,2,3.0
1947,2064,16,1354,5,4.5
1948,2065,7,3228,5,3.5
1949,2066,6,1448,5,3.5
1950,2067,16,226,4,3.0
1951,2068,16,2113,4,4.5
1952,2069,7,2296,5,4.0
1953,2070,16,3349,5,4.0
1954,2071,6,650,4,4.0
1955,2072,9,533,5,5.0
1956,2073,16,2265,4,3.5
1957,2074,7,3106,2,2.5
1958,2075,16,3573,4,4.0
1959,2076,16,845,4,4.5
1960,2077,4,214,5,4.5
1961,2078,16,1449,5,3.5
1962,2079,4,1917,4,4.5
1963,2080,7,112,5,4.5
1964,2081,16,443,4,4.0
1965,2082,16,189,5,4.5
1966,2083,16,2579,5,4.5
1967,2084,16,469,5,4.0
1968,2085,4,1224,4,4.5
1969,2087,16,3037,3,3.0
1970,2088,16,2305,4,3.0
1971,2089,4,362,3,1.5
1972,2090,7,826,5,4.0
1973,2091,4,3201,1,1.5
1974,2092,16,2897,5,3.5
1975,2093,9,150,5,3.5
1976,2094,4,2106,5,4.5
1977,2095,16,569,5,3.0
1978,2096,4,401,4,4.0
1979,2097,4,2259,5,3.5
1980,2098,16,2116,5,3.5
1981,2099,16,3386,5,3.5
1982,2100,10,2731,5,4.5
1983,2101,9,306,5,4.5
1984,2102,16,1559,5,4.5
1985,2103,7,3298,4,4.5
1986,2104,10,3583,5,4.0
1987,2105,16,3020,3,3.0
1988,2106,16,3062,4,4.5
1989,2107,16,1740,5,4.5
1990,2108,9,1503,4,3.5
1991,2109,7,3596,5,3.5
1992,2110,16,120,4,4.0
1993,2111,16,941,5,4.0
1994,2112,4,2467,4,3.5
1995,2113,9,474,5,4.0
1996,2114,4,1589,4,4.0
1997,2115,16,2297,3,2.5
1998,2116,16,1235,5,5.0
1999,2117,4,106,5,4.0
2000,2118,16,3160,4,4.0
2001,2119,4,3618,4,3.0
2002,2120,10,419,5,4.0
2003,2121,4,1131,4,4.0
2004,2122,4,370,4,3.5
2005,2123,7,1896,4,5.0
2006,2124,4,201,5,3.0
2007,2125,10,2462,4,2.0
2008,2126,16,1198,5,4.0
2009,2127,7,1907,5,5.0
2010,2128,16,1131,5,3.5
2011,2129,16,1842,5,4.5
2012,2130,16,2518,5,4.5
2013,2131,10,2658,5,4.5
2014,2132,16,1230,5,4.0
2015,2133,7,1109,4,3.5
2016,2134,4,1143,5,3.5
2017,2135,16,3329,5,4.0
2018,2136,9,3048,4,4.0
2019,2137,16,462,5,5.0
2020,2138,16,894,4,4.5
2021,2139,7,337,4,4.0
2022,2140,10,226,5,4.5
2023,2141,4,977,4,4.0
2024,2142,4,466,5,3.0
2025,2143,16,1794,5,4.0
2026,2144,4,200,4,3.5
2027,2145,16,3334,5,4.0
2028,2146,16,2346,5,4.0
2029,2147,10,1029,5,4.0
2030,2148,9,2245,5,4.0
2031,2150,7,1858,5,3.5
2032,2151,7,1861,5,4.0
2033,2153,4,388,5,4.0
2034,2154,9,1911,4,4.5
2035,2155,4,233,4,3.0
2036,2156,16,858,5,4.0
2037,2157,16,842,1,3.5
2038,2158,4,2726,5,3.5
2039,2159,7,3027,5,4.5
2040,2160,16,247,4,5.0
2041,2161,16,1316,5,4.0
2042,2162,7,2992,3,5.0
2043,2163,16,210,5,3.5
2044,2164,4,191,5,3.5
2045,2165,16,3576,5,5.0
2046,2166,6,623,4,5.0
2047,2168,6,2143,5,3.0
2048,2169,10,1452,3,4.5
2049,2170,4,2324,5,4.5
2050,2171,6,1522,3,2.0
2051,2172,4,1743,4,4.0
2052,2173,16,2273,2,2.5
2053,2174,16,3226,5,5.0
2054,2175,4,1681,4,3.0
2055,2176,4,3152,4,3.5
2056,2177,4,3746,5,4.0
2057,2178,4,910,4,4.5
2058,2179,16,1896,4,5.0
2059,2180,4,2426,4,4.0
2060,2181,4,3751,5,3.0
2061,2182,4,1094,4,3.0
2062,2183,4,3543,5,3.0
2063,2184,7,1977,3,4.0
2064,2185,10,2591,5,3.5
2065,2186,4,3515,4,3.0
2066,2187,4,2500,4,3.5
2067,2188,16,1885,5,3.5
2068,2189,9,441,4,4.0
2069,2190,16,2444,4,3.0
2070,2191,4,3416,5,3.5
2071,2192,16,2078,5,4.5
2072,2193,6,1772,5,4.0
2073,2194,16,1109,4,3.5
2074,2195,6,2173,5,4.5
2075,2196,16,255,5,4.0
2076,2197,4,193,5,4.5
2077,2198,4,3621,4,3.0
2078,2199,16,1058,5,4.0
2079,2200,9,633,5,2.5
2080,2201,4,830,5,3.5
2081,2202,16,2276,5,4.5
2082,2203,16,2398,5,5.0
2083,2204,7,48,4,4.0
2084,2205,16,3205,5,4.0
2085,2206,7,2503,5,4.0
2086,2207,7,1015,5,4.0
2087,2208,4,2073,5,4.0
2088,2209,7,1923,5,5.0
2089,2210,4,3409,4,5.0
2090,2211,7,3474,5,5.0
2091,2212,16,2131,5,3.0
2092,2213,16,932,5,4.0
2093,2214,16,3585,5,3.5
2094,2215,4,3126,5,4.0
2095,2216,16,2979,4,3.5
2096,2217,16,2895,4,4.5
2097,2218,4,2448,5,3.5
2098,2219,16,1629,3,3.5
2099,2220,16,226,3,3.0
2100,2221,7,559,5,3.5
2101,2222,16,2717,4,3.0
2102,2223,9,1721,5,4.0
2103,2224,4,1069,1,5.0
2104,2225,16,1907,5,5.0
2105,2226,16,3161,5,4.0
2106,2227,7,3444,5,4.5
2107,2228,9,1132,5,4.5
2108,2229,4,148,4,5.0
2109,2230,16,2910,5,4.0
2110,2231,16,2242,3,3.5
2111,2232,16,1413,5,4.0
2112,2233,6,2960,5,3.5
2113,2235,16,2069,5,4.5
2114,2236,9,3280,4,3.5
2115,2237,7,2860,5,4.5
2116,2238,16,918,5,3.5
2117,2239,16,3205,5,4.5
2118,2240,4,3025,5,4.5
2119,2241,16,3808,4,4.0
2120,2242,4,2792,5,3.5
2121,2243,4,2947,5,4.5
2122,2244,7,444,5,4.0
2123,2245,16,1043,5,3.5
2124,2246,9,2917,5,4.0
2125,2247,7,2654,5,3.5
2126,2248,16,1583,3,4.0
2127,2249,9,1251,4,1.5
2128,2250,16,3277,4,2.0
2129,2251,10,1280,5,3.5
2130,2252,10,2041,5,5.0
2131,2253,16,2394,4,5.0
2132,2254,16,3474,5,5.0
2133,2255,4,279,5,4.0
2134,2256,16,2689,5,4.0
2135,2257,7,1595,5,4.0
2136,2258,16,1325,5,4.5
2137,2259,4,1696,5,3.5
2138,2260,4,3032,5,4.0
2139,2261,16,712,5,4.0
2140,2262,7,636,5,3.5
2141,2263,4,3592,5,3.5
2142,2264,7,1247,4,3.0
2143,2265,6,1857,5,3.0
2144,2266,4,3329,5,4.0
2145,2267,10,1172,4,4.0
2146,2268,7,2188,5,4.0
2147,2269,7,2838,5,4.0
2148,2270,16,254,4,4.5
2149,2271,10,698,5,3.5
2150,2272,7,626,5,3.5
2151,2273,7,2244,4,4.5
2152,2274,7,1993,5,4.0
2153,2275,16,2418,4,4.0
2154,2276,6,407,3,2.0
2155,2277,16,757,5,5.0
2156,2278,7,1186,4,4.0
2157,2279,16,3212,5,4.5
2158,2280,16,1574,2,2.5
2159,2281,7,3139,3,4.5
2160,2282,9,1453,5,4.0
2161,2283,16,2246,5,4.0
2162,2284,9,2171,5,3.5
2163,2285,7,1592,5,5.0
2164,2286,7,3101,5,3.5
2165,2287,16,1409,5,4.0
2166,2288,7,1512,4,3.5
2167,2289,16,1850,5,3.5
2168,2290,4,105,3,3.5
2169,2291,4,2125,5,3.5
2170,2292,9,488,5,4.0
2171,2293,4,3780,4,4.0
2172,2294,6,2499,4,3.5
2173,2295,4,3074,1,5.0
2174,2296,4,1487,4,3.5
2175,2297,6,2253,4,3.0
2176,2298,6,1868,5,4.0
2177,2299,4,3703,5,3.5
2178,2300,4,933,4,4.5
2179,2301,16,1313,2,2.5
2180,2302,9,2070,5,3.5
2181,2303,16,3228,5,3.5
2182,2304,10,572,5,4.5
2183,2305,16,823,4,3.5
2184,2306,4,2050,5,4.0
2185,2307,6,3224,4,3.5
2186,2308,7,974,5,2.0
2187,2309,4,1711,4,4.5
2188,2310,7,429,5,3.5
2189,2311,16,123,5,5.0
2190,2312,4,2208,5,4.0
2191,2313,16,1555,5,4.5
2192,2314,7,1777,5,4.5
2193,2315,16,948,5,3.0
2194,2316,16,1873,5,3.5
2195,2317,4,517,5,3.0
2196,2318,7,2389,5,3.5
2197,2319,4,859,5,3.5
2198,2320,4,50,4,3.5
2199,2321,16,1346,3,4.5
2200,2322,16,3230,4,5.0
2201,2323,16,3813,5,4.0
2202,2324,6,3075,5,3.5
2203,2325,16,2128,4,4.0
2204,2326,7,3475,3,2.5
2205,2327,16,3026,5,3.5
2206,2328,16,1867,5,3.5
2207,2329,9,282,4,4.5
2208,2330,16,2389,5,3.5
2209,2331,4,3268,4,3.5
2210,2332,16,1976,5,3.0
2211,2333,16,1432,5,5.0
2212,2334,16,1603,5,4.5
2213,2335,16,2595,5,4.0
2214,2336,16,2027,5,4.5
2215,2337,16,1512,4,3.5
2216,2338,4,267,4,5.0
2217,2339,16,2813,5,4.0
2218,2340,16,3135,5,3.5
2219,2341,16,430,5,4.5
2220,2342,4,1547,4,4.0
2221,2343,4,408,3,4.5
2222,2344,16,607,4,4.0
2223,2345,16,2031,5,5.0
2224,2346,16,153,5,5.0
2225,2347,7,255,5,4.0
2226,2349,9,3605,4,4.0
2227,2350,6,1482,1,2.5
2228,2351,16,3587,3,3.5
2229,2352,6,3162,4,4.5
2230,2353,16,1639,5,4.0
2231,2354,9,2445,5,4.0
2232,2355,4,1725,4,4.0
2233,2356,6,3568,5,5.0
2234,2357,16,455,4,4.5
2235,2358,4,184,5,3.5
2236,2359,16,3229,5,4.0
2237,2360,16,3154,5,4.0
2238,2361,7,26,3,5.0
2239,2362,7,2999,4,3.5
2240,2363,16,1236,5,5.0
2241,2364,6,2155,4,5.0
2242,2365,16,1114,5,4.0
2243,2366,9,3191,5,3.5
2244,2367,7,800,5,4.0
2245,2368,7,3731,5,5.0
2246,2369,9,643,5,4.5
2247,2370,16,1525,5,4.0
2248,2371,9,3752,4,3.0
2249,2372,16,1179,4,4.0
2250,2373,16,1475,5,4.5
2251,2374,16,3727,5,4.5
2252,2375,4,1078,5,3.0
2253,2376,16,559,5,4.0
2254,2377,16,1311,5,4.5
2255,2378,4,817,5,4.0
2256,2379,4,1877,5,4.0
2257,2380,4,3693,4,2.5
2258,2381,16,523,5,4.5
2259,2382,16,1952,5,4.0
2260,2383,16,1029,5,3.5
2261,2384,9,1937,5,5.0
2262,2385,16,2871,5,4.0
2263,2386,7,3808,4,4.0
2264,2387,4,1957,4,3.0
2265,2388,4,2525,4,3.0
2266,2389,16,2536,4,3.0
2267,2390,16,435,5,3.5
2268,2391,16,1014,3,3.5
2269,2392,16,2442,5,3.5
2270,2393,4,2247,4,4.0
2271,2394,16,2314,5,3.5
2272,2395,16,974,5,2.0
2273,2396,6,1418,5,3.5
2274,2397,16,3070,5,4.0
2275,2398,16,2935,5,4.0
2276,2399,7,2874,2,2.5
2277,2400,16,1650,4,3.5
2278,2401,9,2875,5,5.0
2279,2402,9,3490,5,4.5
2280,2403,16,3204,5,5.0
2281,2404,4,796,4,4.0
2282,2405,16,3324,4,4.5
2283,2406,16,3100,5,4.0
2284,2407,16,3215,5,4.5
2285,2408,4,1675,5,4.0
2286,2409,16,512,5,4.0
2287,2410,16,339,5,4.5
2288,2411,16,26,3,5.0
2289,2412,16,2219,3,3.5
2290,2413,9,989,4,3.0
2291,2414,7,1413,4,5.0
2292,2415,9,2164,5,4.5
2293,2416,10,320,5,3.5
2294,2417,9,3401,5,3.5
2295,2418,16,1883,5,3.5
2296,2419,6,495,4,3.0
2297,2420,16,477,4,3.5
2298,2421,7,3659,5,3.5
2299,2422,16,1960,5,4.0
2300,2423,4,857,5,4.5
2301,2424,4,2139,1,2.5
2302,2425,4,3593,5,5.0
2303,2426,16,1185,5,4.0
2304,2427,16,1411,4,3.5
2305,2428,4,3697,5,4.0
2306,2429,4,2465,5,3.0
2307,2430,4,1107,4,5.0
2308,2431,4,949,1,3.0
2309,2432,10,600,5,4.0
2310,2433,16,1098,5,3.5
2311,2434,16,2876,5,4.0
2312,2435,9,2330,2,3.0
2313,2436,16,987,5,4.0
2314,2437,4,1187,1,3.0
2315,2438,4,530,4,5.0
2316,2439,4,1629,5,3.5
2317,2441,16,1753,5,4.0
2318,2442,16,1164,5,5.0
2319,2443,6,1655,5,4.0
2320,2444,10,2496,4,3.5
2321,2445,6,3234,4,3.0
2322,2446,7,3140,5,4.0
2323,2447,16,1713,4,4.0
2324,2448,16,2868,5,3.5
2325,2449,7,1158,5,4.0
2326,2450,4,3533,5,3.5
2327,2451,16,2906,3,5.0
2328,2452,7,834,5,5.0
2329,2453,7,2061,5,3.5
2330,2454,4,1567,5,3.5
2331,2455,16,3205,5,5.0
2332,2456,6,1042,5,4.5
2333,2457,10,2993,5,4.5
2334,2458,4,2119,4,3.5
2335,2459,16,413,4,5.0
2336,2460,4,2293,5,3.5
2337,2461,4,547,4,3.5
2338,2462,16,2365,4,4.5
2339,2463,16,984,4,3.5
2340,2464,16,2446,4,2.5
2341,2465,9,716,5,5.0
2342,2466,7,1371,3,2.5
2343,2467,4,503,5,4.5
2344,2468,7,3373,5,3.5
2345,2469,4,1686,5,3.5
2346,2470,4,2841,5,4.0
2347,2471,6,956,5,4.0
2348,2472,10,422,5,4.0
2349,2473,4,1012,4,3.5
2350,2474,16,2485,4,3.5
2351,2475,16,2164,5,4.0
2352,2476,16,1708,5,4.0
2353,2477,4,3360,5,3.5
2354,2478,16,1159,5,3.5
2355,2479,4,565,4,4.5
2356,2480,16,3293,5,3.0
2357,2481,16,3314,5,3.5
2358,2482,16,1120,5,5.0
2359,2483,16,2244,4,4.5
2360,2484,7,2882,1,4.0
2361,2485,16,855,1,3.5
2362,2486,16,1612,5,4.0
2363,2487,16,431,5,5.0
2364,2488,4,1358,5,4.0
2365,2489,16,218,4,4.0
2366,2490,16,3539,4,4.0
2367,2491,16,3067,5,2.5
2368,2492,16,1334,4,3.5
2369,2493,16,3546,4,4.0
2370,2494,6,9,5,2.5
2371,2495,7,3795,5,4.0
2372,2496,4,258,5,4.0
2373,2497,6,977,1,4.0
2374,2498,7,1878,5,4.0
2375,2499,16,1383,5,4.5
2376,2500,7,91,5,3.5
2377,2501,10,2186,5,3.5
2378,2502,7,3569,5,3.5
2379,2503,7,3686,2,2.5
2380,2504,16,2399,5,3.5
2381,2505,9,1724,3,3.5
2382,2506,16,3524,5,3.5
2383,2507,4,1288,1,3.0
2384,2508,6,3203,5,4.0
2385,2509,9,2487,5,3.5
2386,2510,4,1498,4,4.5
2387,2511,4,3210,3,3.5
2388,2512,7,612,5,4.0
2389,2513,16,2179,5,4.0
2390,2514,4,486,5,3.5
2391,2515,7,404,4,4.0
2392,2516,16,1207,5,3.5
2393,2517,16,849,5,5.0
2394,2518,4,2156,5,4.0
2395,2519,16,798,5,4.5
2396,2520,4,1851,3,3.0
2397,2521,7,1047,4,4.5
2398,2523,16,891,4,4.5
2399,2524,9,2956,5,5.0
2400,2525,9,732,5,4.0
2401,2526,16,1926,5,4.0
2402,2527,7,3809,5,3.5
2403,2528,9,1372,5,4.5
2404,2529,16,2795,5,4.0
2405,2530,4,431,5,4.0
2406,2531,4,827,4,3.5
2407,2532,4,543,5,3.5
2408,2533,16,1470,4,3.5
2409,2534,16,748,5,3.5
2410,2535,16,1317,5,3.5
2411,2536,16,2886,5,4.0
2412,2537,4,345,4,4.5
2413,2538,7,1195,5,5.0
2414,2539,16,2108,5,5.0
2415,2540,4,1316,5,3.5
2416,2541,16,369,4,3.5
2417,2542,16,3809,5,3.5
2418,2543,16,2013,5,5.0
2419,2544,4,571,4,3.5
2420,2545,7,1578,5,3.5
2421,2546,16,2603,4,4.5
2422,2547,4,2647,4,3.5
2423,2548,16,2669,3,3.0
2424,2549,9,302,5,4.0
2425,2550,4,1636,5,4.0
2426,2551,16,1117,4,4.0
2427,2552,16,2863,1,2.5
2428,2553,6,3053,5,4.0
2429,2554,7,3685,4,3.5
2430,2555,4,321,5,3.5
2431,2556,16,532,5,4.5
2432,2557,16,1533,5,4.0
2433,2558,9,1053,3,3.5
2434,2559,7,2990,4,4.5
2435,2560,4,2231,5,4.5
2436,2561,7,2179,5,4.0
2437,2562,16,292,5,4.0
2438,2563,16,98,5,4.0
2439,2564,4,2792,5,4.5
2440,2565,16,1240,4,3.5
2441,2566,16,2694,5,5.0
2442,2567,16,1012,5,3.5
2443,2568,4,1439,5,5.0
2444,2569,4,442,5,5.0
2445,2570,7,1230,5,4.0
2446,2571,4,1964,4,4.0
2447,2572,7,765,5,3.5
2448,2573,4,2938,4,5.0
2449,2574,4,324,5,5.0
2450,2575,7,906,4,3.5
2451,2576,16,787,5,3.5
2452,2577,16,1035,4,3.5
2453,2578,7,333,5,4.0
2454,2579,16,1702,5,4.0
2455,2580,16,1474,4,4.0
2456,2581,7,1545,5,4.0
2457,2582,4,972,5,4.5
2458,2583,4,226,4,3.5
2459,2584,16,1955,5,4.0
2460,2585,4,3803,5,3.5
2461,2586,7,2535,5,4.0
2462,2587,7,1969,4,3.5
2463,2588,6,262,4,3.0
2464,2589,4,3616,3,3.0
2465,2590,16,1681,5,3.5
2466,2591,4,1384,3,2.0
2467,2592,16,2730,5,3.5
2468,2593,7,810,4,3.5
2469,2594,16,3537,5,3.5
2470,2595,4,173,4,3.0
2471,2596,7,3100,5,4.0
2472,2597,4,3300,5,4.0
2473,2598,7,789,5,3.5
2474,2599,16,826,5,4.0
2475,2600,16,1563,5,4.5
2476,2601,4,1786,3,4.5
2477,2602,4,107,5,4.5
2478,2603,4,411,5,5.0
2479,2604,4,2185,5,3.0
2480,2605,16,2094,4,5.0
2481,2606,7,3677,5,3.5
2482,2607,16,420,5,5.0
2483,2608,16,3303,5,4.0
2484,2609,16,3814,5,3.5
2485,2610,4,926,5,4.0
2486,2611,9,3189,5,5.0
2487,2612,16,2563,5,4.5
2488,2613,16,1573,5,3.5
2489,2614,16,1656,5,3.0
2490,2615,16,3639,4,3.5
2491,2616,4,803,4,5.0
2492,2617,4,1026,5,3.5
2493,2618,16,3495,5,4.5
2494,2619,16,1780,5,3.5
2495,2620,4,501,4,3.5
2496,2621,7,1363,4,5.0
2497,2622,4,1521,4,3.5
2498,2623,9,2781,4,4.0
2499,2624,16,35,5,4.0
2500,2625,9,781,5,5.0
2501,2626,16,3096,5,3.0
2502,2627,16,3685,5,4.0
2503,2628,16,3558,4,3.5
2504,2629,7,1646,3,4.0
2505,2630,4,2222,5,4.0
2506,2631,4,946,2,4.5
2507,2632,16,412,4,4.5
2508,2633,9,1946,5,3.5
2509,2634,16,373,5,4.5
2510,2635,4,1898,4,3.5
2511,2636,7,2735,5,4.5
2512,2637,16,257,5,4.0
2513,2638,16,559,5,4.0
2514,2639,4,1121,4,4.0
2515,2640,7,1926,5,4.0
2516,2641,4,3652,2,3.5
2517,2642,16,280,4,5.0
2518,2643,9,3742,5,4.5
2519,2644,4,436,5,3.5
2520,2645,4,3640,5,4.0
2521,2646,16,2554,5,3.5
2522,2647,6,415,5,4.0
2523,2648,10,798,4,4.5
2524,2649,16,2650,5,3.5
2525,2650,7,2053,5,4.0
2526,2651,7,3297,5,4.5
2527,2652,16,2053,5,4.0
2528,2653,16,315,4,4.0
2529,2654,7,2416,4,3.5
2530,2655,16,2962,4,3.5
2531,2656,9,2540,5,3.5
2532,2657,16,1371,3,2.5
2533,2658,16,1440,5,3.5
2534,2659,16,1875,4,3.5
2535,2660,6,915,5,4.0
2536,2661,7,2563,5,4.5
2537,2662,7,1389,4,3.5
2538,2663,9,2961,5,3.5
2539,2664,16,112,5,4.5
2540,2665,16,2932,4,5.0
2541,2666,7,2534,5,5.0
2542,2667,16,2072,4,4.0
2543,2668,16,1954,5,4.0
2544,2669,16,3582,5,4.0
2545,2670,16,741,5,4.5
2546,2671,4,399,5,3.5
2547,2672,16,2080,5,4.0
2548,2673,4,2272,5,4.5
2549,2674,9,2852,5,3.5
2550,2675,4,219,5,3.5
2551,2676,7,3630,5,3.5
2552,2677,7,2270,5,3.5
2553,2679,16,2861,2,2.0
2554,2680,16,205,5,4.0
2555,2681,4,2394,3,3.5
2556,2682,7,1925,4,3.0
2557,2683,6,1116,5,3.5
2558,2684,9,1426,5,3.5
2559,2685,16,2618,5,4.0
2560,2686,4,2699,5,4.5
2561,2687,9,2675,5,4.5
2562,2688,7,304,4,4.0
2563,2689,7,3727,5,3.5
2564,2690,16,1633,5,5.0
2565,2691,9,753,5,4.5
2566,2692,16,1741,5,5.0
2567,2693,16,3282,5,3.5
2568,2694,7,1518,4,3.5
2569,2695,4,2504,5,3.5
2570,2696,4,2607,4,2.5
2571,2697,7,1170,5,4.0
2572,2698,16,1133,4,3.0
2573,2699,7,891,4,4.5
2574,2700,4,2191,4,3.5
2575,2701,9,3526,4,3.5
2576,2702,7,1305,3,4.0
2577,2703,4,2657,5,3.5
2578,2704,16,3662,4,2.0
2579,2705,7,2151,4,3.0
2580,2706,7,2982,5,3.5
2581,2707,7,359,4,4.5
2582,2708,7,1300,4,4.5
2583,2709,7,249,4,3.5
2584,2710,4,3424,1,3.0
2585,2711,4,2250,5,5.0
2586,2712,4,1557,4,3.5
2587,2713,16,2388,5,4.0
2588,2714,16,2188,5,4.0
2589,2715,16,2298,5,3.5
2590,2716,9,2145,4,3.5
2591,2717,4,1489,5,4.5
2592,2718,16,3056,5,3.5
2593,2719,7,1433,5,3.0
2594,2720,16,2916,4,4.0
2595,2721,7,2331,5,4.0
2596,2722,4,299,5,3.5
2597,2723,4,398,5,4.0
2598,2724,7,3633,5,4.5
2599,2725,10,2927,4,3.0
2600,2726,4,2682,3,2.0
2601,2727,7,1201,5,3.0
2602,2728,4,2836,5,4.0
2603,2729,16,2508,4,4.5
2604,2730,16,3812,5,5.0
2605,2731,4,2533,5,3.5
2606,2732,4,3635,5,5.0
2607,2733,9,2340,3,3.0
2608,2734,4,1814,5,4.0
2609,2735,4,3589,5,4.0
2610,2736,16,1703,5,4.0
2611,2737,4,2420,5,3.5
2612,2738,16,1009,4,3.0
2613,2739,16,1321,5,4.5
2614,2740,7,394,5,4.0
